idnotificacao,idalerta,iddestinatario,canal,data_envio,estado_envio,data_confirmacao,mensagem,erro_envio
4445,694,2,email_sms,2026-05-18 01:04:00,falhada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 81.63%. Precipitação acumulada 6h: 49.92 mm. Precipitação prevista 1h: 4.78 mm. Medidas recomendadas associadas ao nível Laranja.,Erro simulado no envio.
4446,694,3,email_sms,2026-05-18 01:05:00,enviada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 81.63%. Precipitação acumulada 6h: 49.92 mm. Precipitação prevista 1h: 4.78 mm. Medidas recomendadas associadas ao nível Laranja.,
4447,694,4,email_sms,2026-05-18 01:02:00,confirmada,2026-05-18 01:16:00,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 81.63%. Precipitação acumulada 6h: 49.92 mm. Precipitação prevista 1h: 4.78 mm. Medidas recomendadas associadas ao nível Laranja.,
4448,694,5,email_sms,2026-05-18 01:10:00,confirmada,2026-05-18 01:23:00,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 81.63%. Precipitação acumulada 6h: 49.92 mm. Precipitação prevista 1h: 4.78 mm. Medidas recomendadas associadas ao nível Laranja.,
4449,694,6,email_sms,2026-05-18 01:04:00,enviada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 81.63%. Precipitação acumulada 6h: 49.92 mm. Precipitação prevista 1h: 4.78 mm. Medidas recomendadas associadas ao nível Laranja.,
4450,694,7,email_sms,2026-05-18 01:02:00,confirmada,2026-05-18 01:13:00,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 81.63%. Precipitação acumulada 6h: 49.92 mm. Precipitação prevista 1h: 4.78 mm. Medidas recomendadas associadas ao nível Laranja.,
4451,695,1,email,2026-05-18 01:08:00,enviada,,Alerta Verde na área Centro Urbano. Nível máximo de água: 59.34%. Precipitação acumulada 6h: 28.31 mm. Precipitação prevista 1h: 1.70 mm. Medidas recomendadas associadas ao nível Verde.,
4452,695,2,email,2026-05-18 01:10:00,enviada,,Alerta Verde na área Centro Urbano. Nível máximo de água: 59.34%. Precipitação acumulada 6h: 28.31 mm. Precipitação prevista 1h: 1.70 mm. Medidas recomendadas associadas ao nível Verde.,
4453,696,1,email_sms,2026-05-18 01:10:00,enviada,,Alerta Laranja na área Zona Industrial. Nível máximo de água: 70.64%. Precipitação acumulada 6h: 53.21 mm. Precipitação prevista 1h: 15.59 mm. Medidas recomendadas associadas ao nível Laranja.,
4454,696,2,email_sms,2026-05-18 01:10:00,enviada,,Alerta Laranja na área Zona Industrial. Nível máximo de água: 70.64%. Precipitação acumulada 6h: 53.21 mm. Precipitação prevista 1h: 15.59 mm. Medidas recomendadas associadas ao nível Laranja.,
4455,696,3,email_sms,2026-05-18 01:02:00,enviada,,Alerta Laranja na área Zona Industrial. Nível máximo de água: 70.64%. Precipitação acumulada 6h: 53.21 mm. Precipitação prevista 1h: 15.59 mm. Medidas recomendadas associadas ao nível Laranja.,
4456,696,4,email_sms,2026-05-18 01:10:00,enviada,,Alerta Laranja na área Zona Industrial. Nível máximo de água: 70.64%. Precipitação acumulada 6h: 53.21 mm. Precipitação prevista 1h: 15.59 mm. Medidas recomendadas associadas ao nível Laranja.,
4457,696,5,email_sms,2026-05-18 01:08:00,enviada,,Alerta Laranja na área Zona Industrial. Nível máximo de água: 70.64%. Precipitação acumulada 6h: 53.21 mm. Precipitação prevista 1h: 15.59 mm. Medidas recomendadas associadas ao nível Laranja.,
4458,696,6,email_sms,2026-05-18 01:04:00,enviada,,Alerta Laranja na área Zona Industrial. Nível máximo de água: 70.64%. Precipitação acumulada 6h: 53.21 mm. Precipitação prevista 1h: 15.59 mm. Medidas recomendadas associadas ao nível Laranja.,
4459,696,7,email_sms,2026-05-18 01:07:00,enviada,,Alerta Laranja na área Zona Industrial. Nível máximo de água: 70.64%. Precipitação acumulada 6h: 53.21 mm. Precipitação prevista 1h: 15.59 mm. Medidas recomendadas associadas ao nível Laranja.,
4460,697,1,email_sms,2026-05-18 02:07:00,confirmada,2026-05-18 02:27:00,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 82.60%. Precipitação acumulada 6h: 50.88 mm. Precipitação prevista 1h: 7.05 mm. Medidas recomendadas associadas ao nível Laranja.,
4461,697,2,email_sms,2026-05-18 02:01:00,confirmada,2026-05-18 02:17:00,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 82.60%. Precipitação acumulada 6h: 50.88 mm. Precipitação prevista 1h: 7.05 mm. Medidas recomendadas associadas ao nível Laranja.,
4462,697,3,email_sms,2026-05-18 02:01:00,enviada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 82.60%. Precipitação acumulada 6h: 50.88 mm. Precipitação prevista 1h: 7.05 mm. Medidas recomendadas associadas ao nível Laranja.,
4463,697,4,email_sms,2026-05-18 02:04:00,enviada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 82.60%. Precipitação acumulada 6h: 50.88 mm. Precipitação prevista 1h: 7.05 mm. Medidas recomendadas associadas ao nível Laranja.,
4464,697,5,email_sms,2026-05-18 02:07:00,enviada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 82.60%. Precipitação acumulada 6h: 50.88 mm. Precipitação prevista 1h: 7.05 mm. Medidas recomendadas associadas ao nível Laranja.,
4465,697,6,email_sms,2026-05-18 02:05:00,confirmada,2026-05-18 02:07:00,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 82.60%. Precipitação acumulada 6h: 50.88 mm. Precipitação prevista 1h: 7.05 mm. Medidas recomendadas associadas ao nível Laranja.,
4466,697,7,email_sms,2026-05-18 02:04:00,enviada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 82.60%. Precipitação acumulada 6h: 50.88 mm. Precipitação prevista 1h: 7.05 mm. Medidas recomendadas associadas ao nível Laranja.,
4467,698,1,email_sms,2026-05-18 02:01:00,enviada,,Alerta Laranja na área Centro Urbano. Nível máximo de água: 56.59%. Precipitação acumulada 6h: 28.75 mm. Precipitação prevista 1h: 22.79 mm. Medidas recomendadas associadas ao nível Laranja.,
4468,698,2,email_sms,2026-05-18 02:05:00,enviada,,Alerta Laranja na área Centro Urbano. Nível máximo de água: 56.59%. Precipitação acumulada 6h: 28.75 mm. Precipitação prevista 1h: 22.79 mm. Medidas recomendadas associadas ao nível Laranja.,
4469,698,3,email_sms,2026-05-18 02:04:00,enviada,,Alerta Laranja na área Centro Urbano. Nível máximo de água: 56.59%. Precipitação acumulada 6h: 28.75 mm. Precipitação prevista 1h: 22.79 mm. Medidas recomendadas associadas ao nível Laranja.,
4470,698,4,email_sms,2026-05-18 02:01:00,enviada,,Alerta Laranja na área Centro Urbano. Nível máximo de água: 56.59%. Precipitação acumulada 6h: 28.75 mm. Precipitação prevista 1h: 22.79 mm. Medidas recomendadas associadas ao nível Laranja.,
4471,698,5,email_sms,2026-05-18 02:05:00,confirmada,2026-05-18 02:23:00,Alerta Laranja na área Centro Urbano. Nível máximo de água: 56.59%. Precipitação acumulada 6h: 28.75 mm. Precipitação prevista 1h: 22.79 mm. Medidas recomendadas associadas ao nível Laranja.,
4472,698,6,email_sms,2026-05-18 02:04:00,confirmada,2026-05-18 02:25:00,Alerta Laranja na área Centro Urbano. Nível máximo de água: 56.59%. Precipitação acumulada 6h: 28.75 mm. Precipitação prevista 1h: 22.79 mm. Medidas recomendadas associadas ao nível Laranja.,
4473,698,7,email_sms,2026-05-18 02:04:00,confirmada,2026-05-18 02:22:00,Alerta Laranja na área Centro Urbano. Nível máximo de água: 56.59%. Precipitação acumulada 6h: 28.75 mm. Precipitação prevista 1h: 22.79 mm. Medidas recomendadas associadas ao nível Laranja.,
4474,699,1,email_sms,2026-05-18 03:04:00,falhada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 79.40%. Precipitação acumulada 6h: 49.90 mm. Precipitação prevista 1h: 2.26 mm. Medidas recomendadas associadas ao nível Laranja.,Erro simulado no envio.
4475,699,2,email_sms,2026-05-18 03:03:00,enviada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 79.40%. Precipitação acumulada 6h: 49.90 mm. Precipitação prevista 1h: 2.26 mm. Medidas recomendadas associadas ao nível Laranja.,
4476,699,3,email_sms,2026-05-18 03:04:00,enviada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 79.40%. Precipitação acumulada 6h: 49.90 mm. Precipitação prevista 1h: 2.26 mm. Medidas recomendadas associadas ao nível Laranja.,
4477,699,4,email_sms,2026-05-18 03:05:00,confirmada,2026-05-18 03:26:00,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 79.40%. Precipitação acumulada 6h: 49.90 mm. Precipitação prevista 1h: 2.26 mm. Medidas recomendadas associadas ao nível Laranja.,
4478,699,5,email_sms,2026-05-18 03:10:00,confirmada,2026-05-18 03:19:00,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 79.40%. Precipitação acumulada 6h: 49.90 mm. Precipitação prevista 1h: 2.26 mm. Medidas recomendadas associadas ao nível Laranja.,
4479,699,6,email_sms,2026-05-18 03:03:00,confirmada,2026-05-18 03:17:00,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 79.40%. Precipitação acumulada 6h: 49.90 mm. Precipitação prevista 1h: 2.26 mm. Medidas recomendadas associadas ao nível Laranja.,
4480,699,7,email_sms,2026-05-18 03:09:00,enviada,,Alerta Laranja na área Zona Ribeirinha. Nível máximo de água: 79.40%. Precipitação acumulada 6h: 49.90 mm. Precipitação prevista 1h: 2.26 mm. Medidas recomendadas associadas ao nível Laranja.,
4481,700,1,email,2026-05-18 03:04:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 54.31%. Precipitação acumulada 6h: 23.69 mm. Precipitação prevista 1h: 12.42 mm. Medidas recomendadas associadas ao nível Amarelo.,
4482,700,2,email,2026-05-18 03:03:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 54.31%. Precipitação acumulada 6h: 23.69 mm. Precipitação prevista 1h: 12.42 mm. Medidas recomendadas associadas ao nível Amarelo.,
4483,700,3,email,2026-05-18 03:04:00,confirmada,2026-05-18 03:24:00,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 54.31%. Precipitação acumulada 6h: 23.69 mm. Precipitação prevista 1h: 12.42 mm. Medidas recomendadas associadas ao nível Amarelo.,
4484,700,4,email,2026-05-18 03:10:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 54.31%. Precipitação acumulada 6h: 23.69 mm. Precipitação prevista 1h: 12.42 mm. Medidas recomendadas associadas ao nível Amarelo.,
4485,700,6,email,2026-05-18 03:06:00,falhada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 54.31%. Precipitação acumulada 6h: 23.69 mm. Precipitação prevista 1h: 12.42 mm. Medidas recomendadas associadas ao nível Amarelo.,Erro simulado no envio.
4486,701,1,email,2026-05-18 03:04:00,confirmada,2026-05-18 03:21:00,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 48.17%. Precipitação acumulada 6h: 21.07 mm. Precipitação prevista 1h: 16.21 mm. Medidas recomendadas associadas ao nível Amarelo.,
4487,701,2,email,2026-05-18 03:03:00,enviada,,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 48.17%. Precipitação acumulada 6h: 21.07 mm. Precipitação prevista 1h: 16.21 mm. Medidas recomendadas associadas ao nível Amarelo.,
4488,701,3,email,2026-05-18 03:04:00,confirmada,2026-05-18 03:25:00,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 48.17%. Precipitação acumulada 6h: 21.07 mm. Precipitação prevista 1h: 16.21 mm. Medidas recomendadas associadas ao nível Amarelo.,
4489,701,4,email,2026-05-18 03:05:00,enviada,,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 48.17%. Precipitação acumulada 6h: 21.07 mm. Precipitação prevista 1h: 16.21 mm. Medidas recomendadas associadas ao nível Amarelo.,
4490,701,6,email,2026-05-18 03:07:00,enviada,,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 48.17%. Precipitação acumulada 6h: 21.07 mm. Precipitação prevista 1h: 16.21 mm. Medidas recomendadas associadas ao nível Amarelo.,
4491,702,1,email,2026-05-18 04:01:00,enviada,,Alerta Amarelo na área Zona Ribeirinha. Nível máximo de água: 53.54%. Precipitação acumulada 6h: 17.22 mm. Precipitação prevista 1h: 14.73 mm. Medidas recomendadas associadas ao nível Amarelo.,
4492,702,2,email,2026-05-18 04:10:00,confirmada,2026-05-18 04:14:00,Alerta Amarelo na área Zona Ribeirinha. Nível máximo de água: 53.54%. Precipitação acumulada 6h: 17.22 mm. Precipitação prevista 1h: 14.73 mm. Medidas recomendadas associadas ao nível Amarelo.,
4493,702,3,email,2026-05-18 04:03:00,enviada,,Alerta Amarelo na área Zona Ribeirinha. Nível máximo de água: 53.54%. Precipitação acumulada 6h: 17.22 mm. Precipitação prevista 1h: 14.73 mm. Medidas recomendadas associadas ao nível Amarelo.,
4494,702,4,email,2026-05-18 04:03:00,confirmada,2026-05-18 04:29:00,Alerta Amarelo na área Zona Ribeirinha. Nível máximo de água: 53.54%. Precipitação acumulada 6h: 17.22 mm. Precipitação prevista 1h: 14.73 mm. Medidas recomendadas associadas ao nível Amarelo.,
4495,702,6,email,2026-05-18 04:10:00,enviada,,Alerta Amarelo na área Zona Ribeirinha. Nível máximo de água: 53.54%. Precipitação acumulada 6h: 17.22 mm. Precipitação prevista 1h: 14.73 mm. Medidas recomendadas associadas ao nível Amarelo.,
4496,703,1,email_sms,2026-05-18 05:05:00,confirmada,2026-05-18 05:24:00,Alerta Laranja na área Passagem Inferior. Nível máximo de água: 56.52%. Precipitação acumulada 6h: 23.58 mm. Precipitação prevista 1h: 22.40 mm. Medidas recomendadas associadas ao nível Laranja.,
4497,703,2,email_sms,2026-05-18 05:01:00,confirmada,2026-05-18 05:17:00,Alerta Laranja na área Passagem Inferior. Nível máximo de água: 56.52%. Precipitação acumulada 6h: 23.58 mm. Precipitação prevista 1h: 22.40 mm. Medidas recomendadas associadas ao nível Laranja.,
4498,703,3,email_sms,2026-05-18 05:07:00,enviada,,Alerta Laranja na área Passagem Inferior. Nível máximo de água: 56.52%. Precipitação acumulada 6h: 23.58 mm. Precipitação prevista 1h: 22.40 mm. Medidas recomendadas associadas ao nível Laranja.,
4499,703,4,email_sms,2026-05-18 05:10:00,confirmada,2026-05-18 05:22:00,Alerta Laranja na área Passagem Inferior. Nível máximo de água: 56.52%. Precipitação acumulada 6h: 23.58 mm. Precipitação prevista 1h: 22.40 mm. Medidas recomendadas associadas ao nível Laranja.,
4500,703,5,email_sms,2026-05-18 05:06:00,confirmada,2026-05-18 05:09:00,Alerta Laranja na área Passagem Inferior. Nível máximo de água: 56.52%. Precipitação acumulada 6h: 23.58 mm. Precipitação prevista 1h: 22.40 mm. Medidas recomendadas associadas ao nível Laranja.,
4501,703,6,email_sms,2026-05-18 05:07:00,enviada,,Alerta Laranja na área Passagem Inferior. Nível máximo de água: 56.52%. Precipitação acumulada 6h: 23.58 mm. Precipitação prevista 1h: 22.40 mm. Medidas recomendadas associadas ao nível Laranja.,
4502,703,7,email_sms,2026-05-18 05:06:00,enviada,,Alerta Laranja na área Passagem Inferior. Nível máximo de água: 56.52%. Precipitação acumulada 6h: 23.58 mm. Precipitação prevista 1h: 22.40 mm. Medidas recomendadas associadas ao nível Laranja.,
4503,704,1,email,2026-05-18 05:01:00,confirmada,2026-05-18 05:24:00,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 46.76%. Precipitação acumulada 6h: 15.23 mm. Precipitação prevista 1h: 18.86 mm. Medidas recomendadas associadas ao nível Amarelo.,
4504,704,2,email,2026-05-18 05:04:00,enviada,,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 46.76%. Precipitação acumulada 6h: 15.23 mm. Precipitação prevista 1h: 18.86 mm. Medidas recomendadas associadas ao nível Amarelo.,
4505,704,3,email,2026-05-18 05:04:00,confirmada,2026-05-18 05:17:00,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 46.76%. Precipitação acumulada 6h: 15.23 mm. Precipitação prevista 1h: 18.86 mm. Medidas recomendadas associadas ao nível Amarelo.,
4506,704,4,email,2026-05-18 05:08:00,enviada,,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 46.76%. Precipitação acumulada 6h: 15.23 mm. Precipitação prevista 1h: 18.86 mm. Medidas recomendadas associadas ao nível Amarelo.,
4507,704,6,email,2026-05-18 05:09:00,enviada,,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 46.76%. Precipitação acumulada 6h: 15.23 mm. Precipitação prevista 1h: 18.86 mm. Medidas recomendadas associadas ao nível Amarelo.,
4508,705,1,email,2026-05-18 06:07:00,confirmada,2026-05-18 06:16:00,Alerta Amarelo na área Zona Ribeirinha. Nível máximo de água: 51.86%. Precipitação acumulada 6h: 18.47 mm. Precipitação prevista 1h: 18.38 mm. Medidas recomendadas associadas ao nível Amarelo.,
4509,705,2,email,2026-05-18 06:07:00,enviada,,Alerta Amarelo na área Zona Ribeirinha. Nível máximo de água: 51.86%. Precipitação acumulada 6h: 18.47 mm. Precipitação prevista 1h: 18.38 mm. Medidas recomendadas associadas ao nível Amarelo.,
4510,705,3,email,2026-05-18 06:02:00,enviada,,Alerta Amarelo na área Zona Ribeirinha. Nível máximo de água: 51.86%. Precipitação acumulada 6h: 18.47 mm. Precipitação prevista 1h: 18.38 mm. Medidas recomendadas associadas ao nível Amarelo.,
4511,705,4,email,2026-05-18 06:08:00,enviada,,Alerta Amarelo na área Zona Ribeirinha. Nível máximo de água: 51.86%. Precipitação acumulada 6h: 18.47 mm. Precipitação prevista 1h: 18.38 mm. Medidas recomendadas associadas ao nível Amarelo.,
4512,705,6,email,2026-05-18 06:06:00,enviada,,Alerta Amarelo na área Zona Ribeirinha. Nível máximo de água: 51.86%. Precipitação acumulada 6h: 18.47 mm. Precipitação prevista 1h: 18.38 mm. Medidas recomendadas associadas ao nível Amarelo.,
4513,706,1,email,2026-05-18 06:01:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 52.71%. Precipitação acumulada 6h: 25.63 mm. Precipitação prevista 1h: 12.21 mm. Medidas recomendadas associadas ao nível Amarelo.,
