idleitura_sensor,idsensor,tipo_variavel,valor,unidade,data_observacao,data_registo,qualidade_dado,validada
16204,4,nivel_agua_percentagem,62.74,%,2026-05-26 18:00:00,2026-05-26 18:04:00,boa,1
16205,5,precipitacao_horaria,1.47,mm,2026-05-26 18:00:00,2026-05-26 18:04:00,boa,1
16206,6,caudal_estimado,47.66,m3/s,2026-05-26 18:00:00,2026-05-26 18:00:00,boa,1
16207,7,nivel_agua_percentagem,65.42,%,2026-05-26 18:00:00,2026-05-26 18:04:00,boa,1
16208,8,precipitacao_horaria,1.47,mm,2026-05-26 18:00:00,2026-05-26 18:02:00,boa,1
16209,9,caudal_estimado,48.92,m3/s,2026-05-26 18:00:00,2026-05-26 18:04:00,boa,1
16210,10,nivel_agua_percentagem,46.34,%,2026-05-26 18:00:00,2026-05-26 18:01:00,boa,1
16211,11,precipitacao_horaria,1.47,mm,2026-05-26 18:00:00,2026-05-26 18:00:00,boa,1
16212,12,caudal_estimado,42.82,m3/s,2026-05-26 18:00:00,2026-05-26 18:04:00,boa,1
16213,13,nivel_agua_percentagem,34.45,%,2026-05-26 18:00:00,2026-05-26 18:01:00,boa,1
16214,14,precipitacao_horaria,1.47,mm,2026-05-26 18:00:00,2026-05-26 18:00:00,boa,1
16215,15,caudal_estimado,38.83,m3/s,2026-05-26 18:00:00,2026-05-26 18:03:00,boa,1
16216,16,nivel_agua_percentagem,43.59,%,2026-05-26 18:00:00,2026-05-26 18:02:00,boa,1
16217,17,precipitacao_horaria,1.47,mm,2026-05-26 18:00:00,2026-05-26 18:00:00,suspeita,0
16218,18,caudal_estimado,56.29,m3/s,2026-05-26 18:00:00,2026-05-26 18:02:00,boa,1
16219,19,nivel_agua_percentagem,33.1,%,2026-05-26 18:00:00,2026-05-26 18:02:00,boa,1
16220,20,precipitacao_horaria,1.86,mm,2026-05-26 18:00:00,2026-05-26 18:02:00,boa,1
16221,21,caudal_estimado,33.08,m3/s,2026-05-26 18:00:00,2026-05-26 18:03:00,boa,1
16222,22,nivel_agua_percentagem,33.75,%,2026-05-26 18:00:00,2026-05-26 18:03:00,boa,1
16223,23,precipitacao_horaria,1.86,mm,2026-05-26 18:00:00,2026-05-26 18:02:00,boa,1
16224,24,caudal_estimado,27.16,m3/s,2026-05-26 18:00:00,2026-05-26 18:05:00,suspeita,0
16225,25,nivel_agua_percentagem,30.36,%,2026-05-26 18:00:00,2026-05-26 18:04:00,boa,1
16226,26,precipitacao_horaria,1.86,mm,2026-05-26 18:00:00,2026-05-26 18:03:00,boa,1
16227,27,caudal_estimado,40.76,m3/s,2026-05-26 18:00:00,2026-05-26 18:01:00,boa,1
16228,28,nivel_agua_percentagem,56.11,%,2026-05-26 18:00:00,2026-05-26 18:03:00,boa,1
16229,29,precipitacao_horaria,0.63,mm,2026-05-26 18:00:00,2026-05-26 18:00:00,boa,1
16230,30,caudal_estimado,73.89,m3/s,2026-05-26 18:00:00,2026-05-26 18:01:00,boa,1
16231,31,nivel_agua_percentagem,61.93,%,2026-05-26 18:00:00,2026-05-26 18:01:00,boa,1
16232,32,precipitacao_horaria,0.63,mm,2026-05-26 18:00:00,2026-05-26 18:02:00,boa,1
16233,33,caudal_estimado,63,m3/s,2026-05-26 18:00:00,2026-05-26 18:01:00,boa,1
16234,34,nivel_agua_percentagem,61.69,%,2026-05-26 18:00:00,2026-05-26 18:01:00,boa,1
16235,35,precipitacao_horaria,0.63,mm,2026-05-26 18:00:00,2026-05-26 18:02:00,suspeita,0
16236,36,caudal_estimado,82.74,m3/s,2026-05-26 18:00:00,2026-05-26 18:04:00,suspeita,0
16237,1,nivel_agua_percentagem,69.81,%,2026-05-26 19:00:00,2026-05-26 19:04:00,boa,1
16238,2,precipitacao_horaria,2.74,mm,2026-05-26 19:00:00,2026-05-26 19:05:00,boa,1
16239,3,caudal_estimado,46.2,m3/s,2026-05-26 19:00:00,2026-05-26 19:02:00,boa,1
16240,4,nivel_agua_percentagem,63.69,%,2026-05-26 19:00:00,2026-05-26 19:02:00,boa,1
16241,5,precipitacao_horaria,2.74,mm,2026-05-26 19:00:00,2026-05-26 19:04:00,boa,1
16242,6,caudal_estimado,54.96,m3/s,2026-05-26 19:00:00,2026-05-26 19:00:00,boa,1
16243,7,nivel_agua_percentagem,69.11,%,2026-05-26 19:00:00,2026-05-26 19:04:00,boa,1
16244,8,precipitacao_horaria,2.74,mm,2026-05-26 19:00:00,2026-05-26 19:05:00,boa,1
16245,9,caudal_estimado,72.36,m3/s,2026-05-26 19:00:00,2026-05-26 19:03:00,boa,1
16246,10,nivel_agua_percentagem,42.2,%,2026-05-26 19:00:00,2026-05-26 19:05:00,boa,1
16247,11,precipitacao_horaria,0.48,mm,2026-05-26 19:00:00,2026-05-26 19:04:00,boa,1
16248,12,caudal_estimado,47.94,m3/s,2026-05-26 19:00:00,2026-05-26 19:03:00,boa,1
16249,13,nivel_agua_percentagem,44.64,%,2026-05-26 19:00:00,2026-05-26 19:01:00,boa,1
16250,14,precipitacao_horaria,0.48,mm,2026-05-26 19:00:00,2026-05-26 19:05:00,boa,1
16251,15,caudal_estimado,33.87,m3/s,2026-05-26 19:00:00,2026-05-26 19:03:00,boa,1
16252,16,nivel_agua_percentagem,41.15,%,2026-05-26 19:00:00,2026-05-26 19:01:00,boa,1
16253,17,precipitacao_horaria,0.48,mm,2026-05-26 19:00:00,2026-05-26 19:00:00,suspeita,0
16254,18,caudal_estimado,27.03,m3/s,2026-05-26 19:00:00,2026-05-26 19:05:00,boa,1
16255,19,nivel_agua_percentagem,33.55,%,2026-05-26 19:00:00,2026-05-26 19:02:00,boa,1
16256,20,precipitacao_horaria,2.83,mm,2026-05-26 19:00:00,2026-05-26 19:01:00,boa,1
16257,21,caudal_estimado,45.2,m3/s,2026-05-26 19:00:00,2026-05-26 19:00:00,suspeita,0
16258,22,nivel_agua_percentagem,31.28,%,2026-05-26 19:00:00,2026-05-26 19:04:00,boa,1
16259,23,precipitacao_horaria,2.83,mm,2026-05-26 19:00:00,2026-05-26 19:00:00,boa,1
16260,24,caudal_estimado,31.97,m3/s,2026-05-26 19:00:00,2026-05-26 19:04:00,boa,1
16261,25,nivel_agua_percentagem,25.57,%,2026-05-26 19:00:00,2026-05-26 19:02:00,boa,1
16262,26,precipitacao_horaria,2.83,mm,2026-05-26 19:00:00,2026-05-26 19:01:00,boa,1
16263,27,caudal_estimado,29.08,m3/s,2026-05-26 19:00:00,2026-05-26 19:04:00,boa,1
16264,28,nivel_agua_percentagem,56.28,%,2026-05-26 19:00:00,2026-05-26 19:02:00,boa,1
16265,29,precipitacao_horaria,0,mm,2026-05-26 19:00:00,2026-05-26 19:00:00,boa,1
16266,30,caudal_estimado,45.53,m3/s,2026-05-26 19:00:00,2026-05-26 19:00:00,boa,1
16267,31,nivel_agua_percentagem,52,%,2026-05-26 19:00:00,2026-05-26 19:00:00,boa,1
16268,32,precipitacao_horaria,0,mm,2026-05-26 19:00:00,2026-05-26 19:04:00,boa,1
16269,33,caudal_estimado,51.54,m3/s,2026-05-26 19:00:00,2026-05-26 19:04:00,suspeita,0
16270,34,nivel_agua_percentagem,56.57,%,2026-05-26 19:00:00,2026-05-26 19:01:00,boa,1
16271,35,precipitacao_horaria,0,mm,2026-05-26 19:00:00,2026-05-26 19:01:00,boa,1
16272,36,caudal_estimado,67.01,m3/s,2026-05-26 19:00:00,2026-05-26 19:05:00,boa,1
16273,1,nivel_agua_percentagem,63.72,%,2026-05-26 20:00:00,2026-05-26 20:00:00,boa,1
16274,2,precipitacao_horaria,1.73,mm,2026-05-26 20:00:00,2026-05-26 20:04:00,boa,1
16275,3,caudal_estimado,49.58,m3/s,2026-05-26 20:00:00,2026-05-26 20:02:00,boa,1
16276,4,nivel_agua_percentagem,64.01,%,2026-05-26 20:00:00,2026-05-26 20:03:00,boa,1
16277,5,precipitacao_horaria,1.73,mm,2026-05-26 20:00:00,2026-05-26 20:03:00,boa,1
16278,6,caudal_estimado,58.38,m3/s,2026-05-26 20:00:00,2026-05-26 20:04:00,boa,1
16279,7,nivel_agua_percentagem,57.5,%,2026-05-26 20:00:00,2026-05-26 20:04:00,boa,1
16280,8,precipitacao_horaria,1.73,mm,2026-05-26 20:00:00,2026-05-26 20:00:00,boa,1
16281,9,caudal_estimado,62.75,m3/s,2026-05-26 20:00:00,2026-05-26 20:02:00,boa,1
16282,10,nivel_agua_percentagem,45.51,%,2026-05-26 20:00:00,2026-05-26 20:05:00,boa,1
16283,11,precipitacao_horaria,0.76,mm,2026-05-26 20:00:00,2026-05-26 20:03:00,boa,1
16284,12,caudal_estimado,28.96,m3/s,2026-05-26 20:00:00,2026-05-26 20:01:00,boa,1
16285,13,nivel_agua_percentagem,40.29,%,2026-05-26 20:00:00,2026-05-26 20:01:00,boa,1
16286,14,precipitacao_horaria,0.76,mm,2026-05-26 20:00:00,2026-05-26 20:03:00,boa,1
16287,15,caudal_estimado,51.33,m3/s,2026-05-26 20:00:00,2026-05-26 20:04:00,boa,1
16288,16,nivel_agua_percentagem,32.85,%,2026-05-26 20:00:00,2026-05-26 20:05:00,boa,1
16289,17,precipitacao_horaria,0.76,mm,2026-05-26 20:00:00,2026-05-26 20:05:00,boa,1
16290,18,caudal_estimado,25.6,m3/s,2026-05-26 20:00:00,2026-05-26 20:04:00,boa,1
16291,19,nivel_agua_percentagem,33.84,%,2026-05-26 20:00:00,2026-05-26 20:00:00,boa,1
16292,20,precipitacao_horaria,0,mm,2026-05-26 20:00:00,2026-05-26 20:02:00,boa,1
16293,21,caudal_estimado,27.95,m3/s,2026-05-26 20:00:00,2026-05-26 20:05:00,boa,1
16294,22,nivel_agua_percentagem,34.19,%,2026-05-26 20:00:00,2026-05-26 20:00:00,boa,1
16295,23,precipitacao_horaria,0,mm,2026-05-26 20:00:00,2026-05-26 20:02:00,boa,1
16296,24,caudal_estimado,46.09,m3/s,2026-05-26 20:00:00,2026-05-26 20:05:00,boa,1
16297,25,nivel_agua_percentagem,22.1,%,2026-05-26 20:00:00,2026-05-26 20:03:00,boa,1
16298,26,precipitacao_horaria,0,mm,2026-05-26 20:00:00,2026-05-26 20:03:00,boa,1
16299,27,caudal_estimado,17.59,m3/s,2026-05-26 20:00:00,2026-05-26 20:01:00,boa,1
16300,28,nivel_agua_percentagem,55.8,%,2026-05-26 20:00:00,2026-05-26 20:03:00,boa,1
16301,29,precipitacao_horaria,0,mm,2026-05-26 20:00:00,2026-05-26 20:03:00,suspeita,0
16302,30,caudal_estimado,40.79,m3/s,2026-05-26 20:00:00,2026-05-26 20:04:00,boa,1
16303,31,nivel_agua_percentagem,49.04,%,2026-05-26 20:00:00,2026-05-26 20:02:00,boa,1
16304,32,precipitacao_horaria,0,mm,2026-05-26 20:00:00,2026-05-26 20:03:00,boa,1
16305,33,caudal_estimado,64.29,m3/s,2026-05-26 20:00:00,2026-05-26 20:03:00,boa,1
16306,34,nivel_agua_percentagem,53.3,%,2026-05-26 20:00:00,2026-05-26 20:00:00,boa,1
16307,35,precipitacao_horaria,0,mm,2026-05-26 20:00:00,2026-05-26 20:05:00,boa,1
16308,36,caudal_estimado,38.12,m3/s,2026-05-26 20:00:00,2026-05-26 20:04:00,boa,1
16309,1,nivel_agua_percentagem,44.3,%,2026-05-26 21:00:00,2026-05-26 21:04:00,boa,1
16310,2,precipitacao_horaria,0,mm,2026-05-26 21:00:00,2026-05-26 21:01:00,boa,1
16311,3,caudal_estimado,40.28,m3/s,2026-05-26 21:00:00,2026-05-26 21:03:00,boa,1
16312,4,nivel_agua_percentagem,41.85,%,2026-05-26 21:00:00,2026-05-26 21:03:00,boa,1
16313,5,precipitacao_horaria,0,mm,2026-05-26 21:00:00,2026-05-26 21:00:00,boa,1
16314,6,caudal_estimado,44.69,m3/s,2026-05-26 21:00:00,2026-05-26 21:02:00,boa,1
16315,7,nivel_agua_percentagem,38.93,%,2026-05-26 21:00:00,2026-05-26 21:00:00,boa,1
16316,8,precipitacao_horaria,0,mm,2026-05-26 21:00:00,2026-05-26 21:04:00,boa,1
16317,9,caudal_estimado,27,m3/s,2026-05-26 21:00:00,2026-05-26 21:04:00,boa,1
16318,10,nivel_agua_percentagem,35.76,%,2026-05-26 21:00:00,2026-05-26 21:01:00,boa,1
16319,11,precipitacao_horaria,0,mm,2026-05-26 21:00:00,2026-05-26 21:01:00,boa,1
16320,12,caudal_estimado,34.15,m3/s,2026-05-26 21:00:00,2026-05-26 21:01:00,boa,1
16321,13,nivel_agua_percentagem,31.61,%,2026-05-26 21:00:00,2026-05-26 21:02:00,boa,1
16322,14,precipitacao_horaria,0,mm,2026-05-26 21:00:00,2026-05-26 21:01:00,boa,1
16323,15,caudal_estimado,39.09,m3/s,2026-05-26 21:00:00,2026-05-26 21:05:00,boa,1
16324,16,nivel_agua_percentagem,33.03,%,2026-05-26 21:00:00,2026-05-26 21:00:00,suspeita,0
16325,17,precipitacao_horaria,0,mm,2026-05-26 21:00:00,2026-05-26 21:04:00,boa,1
16326,18,caudal_estimado,35.37,m3/s,2026-05-26 21:00:00,2026-05-26 21:01:00,boa,1
16327,19,nivel_agua_percentagem,25.84,%,2026-05-26 21:00:00,2026-05-26 21:01:00,boa,1
16328,20,precipitacao_horaria,0.39,mm,2026-05-26 21:00:00,2026-05-26 21:03:00,boa,1
16329,21,caudal_estimado,25.05,m3/s,2026-05-26 21:00:00,2026-05-26 21:02:00,boa,1
16330,22,nivel_agua_percentagem,33.78,%,2026-05-26 21:00:00,2026-05-26 21:03:00,boa,1
16331,23,precipitacao_horaria,0.39,mm,2026-05-26 21:00:00,2026-05-26 21:03:00,boa,1
16332,24,caudal_estimado,28.47,m3/s,2026-05-26 21:00:00,2026-05-26 21:01:00,suspeita,0
16333,25,nivel_agua_percentagem,30.15,%,2026-05-26 21:00:00,2026-05-26 21:04:00,boa,1
16334,26,precipitacao_horaria,0.39,mm,2026-05-26 21:00:00,2026-05-26 21:01:00,boa,1
16335,27,caudal_estimado,22.69,m3/s,2026-05-26 21:00:00,2026-05-26 21:03:00,boa,1
16336,28,nivel_agua_percentagem,47.83,%,2026-05-26 21:00:00,2026-05-26 21:02:00,boa,1
16337,29,precipitacao_horaria,0.71,mm,2026-05-26 21:00:00,2026-05-26 21:04:00,boa,1
16338,30,caudal_estimado,45.07,m3/s,2026-05-26 21:00:00,2026-05-26 21:04:00,boa,1
16339,31,nivel_agua_percentagem,52.93,%,2026-05-26 21:00:00,2026-05-26 21:00:00,boa,1
16340,32,precipitacao_horaria,0.71,mm,2026-05-26 21:00:00,2026-05-26 21:02:00,boa,1
16341,33,caudal_estimado,45.31,m3/s,2026-05-26 21:00:00,2026-05-26 21:03:00,boa,1
16342,34,nivel_agua_percentagem,56.17,%,2026-05-26 21:00:00,2026-05-26 21:03:00,boa,1
16343,35,precipitacao_horaria,0.71,mm,2026-05-26 21:00:00,2026-05-26 21:05:00,boa,1
16344,36,caudal_estimado,42.79,m3/s,2026-05-26 21:00:00,2026-05-26 21:05:00,boa,1
16345,1,nivel_agua_percentagem,37.62,%,2026-05-26 22:00:00,2026-05-26 22:03:00,boa,1
16346,2,precipitacao_horaria,0.24,mm,2026-05-26 22:00:00,2026-05-26 22:03:00,boa,1
16347,3,caudal_estimado,24.08,m3/s,2026-05-26 22:00:00,2026-05-26 22:05:00,boa,1
16348,4,nivel_agua_percentagem,40.79,%,2026-05-26 22:00:00,2026-05-26 22:00:00,boa,1
16349,5,precipitacao_horaria,0.24,mm,2026-05-26 22:00:00,2026-05-26 22:05:00,boa,1
16350,6,caudal_estimado,26.32,m3/s,2026-05-26 22:00:00,2026-05-26 22:02:00,boa,1
16351,7,nivel_agua_percentagem,45.55,%,2026-05-26 22:00:00,2026-05-26 22:05:00,boa,1
16352,8,precipitacao_horaria,0.24,mm,2026-05-26 22:00:00,2026-05-26 22:01:00,boa,1
16353,9,caudal_estimado,41.98,m3/s,2026-05-26 22:00:00,2026-05-26 22:00:00,boa,1
16354,10,nivel_agua_percentagem,30.63,%,2026-05-26 22:00:00,2026-05-26 22:02:00,boa,1
16355,11,precipitacao_horaria,0.14,mm,2026-05-26 22:00:00,2026-05-26 22:04:00,boa,1
16356,12,caudal_estimado,36.01,m3/s,2026-05-26 22:00:00,2026-05-26 22:00:00,boa,1
16357,13,nivel_agua_percentagem,39.69,%,2026-05-26 22:00:00,2026-05-26 22:05:00,boa,1
16358,14,precipitacao_horaria,0.14,mm,2026-05-26 22:00:00,2026-05-26 22:02:00,boa,1
16359,15,caudal_estimado,45.93,m3/s,2026-05-26 22:00:00,2026-05-26 22:01:00,boa,1
16360,16,nivel_agua_percentagem,35.33,%,2026-05-26 22:00:00,2026-05-26 22:03:00,suspeita,0
16361,17,precipitacao_horaria,0.14,mm,2026-05-26 22:00:00,2026-05-26 22:02:00,boa,1
16362,18,caudal_estimado,39.42,m3/s,2026-05-26 22:00:00,2026-05-26 22:01:00,boa,1
16363,19,nivel_agua_percentagem,26.57,%,2026-05-26 22:00:00,2026-05-26 22:04:00,suspeita,0
16364,20,precipitacao_horaria,0,mm,2026-05-26 22:00:00,2026-05-26 22:00:00,boa,1
16365,21,caudal_estimado,23.3,m3/s,2026-05-26 22:00:00,2026-05-26 22:05:00,boa,1
16366,22,nivel_agua_percentagem,33.46,%,2026-05-26 22:00:00,2026-05-26 22:02:00,boa,1
16367,23,precipitacao_horaria,0,mm,2026-05-26 22:00:00,2026-05-26 22:03:00,boa,1
16368,24,caudal_estimado,35.35,m3/s,2026-05-26 22:00:00,2026-05-26 22:03:00,suspeita,0
16369,25,nivel_agua_percentagem,34.99,%,2026-05-26 22:00:00,2026-05-26 22:04:00,boa,1
16370,26,precipitacao_horaria,0,mm,2026-05-26 22:00:00,2026-05-26 22:00:00,boa,1
16371,27,caudal_estimado,37.1,m3/s,2026-05-26 22:00:00,2026-05-26 22:01:00,boa,1
16372,28,nivel_agua_percentagem,60.76,%,2026-05-26 22:00:00,2026-05-26 22:00:00,boa,1
16373,29,precipitacao_horaria,3.09,mm,2026-05-26 22:00:00,2026-05-26 22:02:00,boa,1
16374,30,caudal_estimado,51.89,m3/s,2026-05-26 22:00:00,2026-05-26 22:01:00,boa,1
16375,31,nivel_agua_percentagem,62.88,%,2026-05-26 22:00:00,2026-05-26 22:04:00,boa,1
16376,32,precipitacao_horaria,3.09,mm,2026-05-26 22:00:00,2026-05-26 22:05:00,boa,1
16377,33,caudal_estimado,39.61,m3/s,2026-05-26 22:00:00,2026-05-26 22:02:00,boa,1
16378,34,nivel_agua_percentagem,55.46,%,2026-05-26 22:00:00,2026-05-26 22:05:00,boa,1
16379,35,precipitacao_horaria,3.09,mm,2026-05-26 22:00:00,2026-05-26 22:03:00,boa,1
16380,36,caudal_estimado,41.82,m3/s,2026-05-26 22:00:00,2026-05-26 22:01:00,boa,1
16381,1,nivel_agua_percentagem,32.85,%,2026-05-26 23:00:00,2026-05-26 23:03:00,boa,1
16382,2,precipitacao_horaria,1.53,mm,2026-05-26 23:00:00,2026-05-26 23:01:00,boa,1
16383,3,caudal_estimado,29.16,m3/s,2026-05-26 23:00:00,2026-05-26 23:05:00,boa,1
16384,4,nivel_agua_percentagem,34.07,%,2026-05-26 23:00:00,2026-05-26 23:05:00,boa,1
16385,5,precipitacao_horaria,1.53,mm,2026-05-26 23:00:00,2026-05-26 23:05:00,boa,1
16386,6,caudal_estimado,42.65,m3/s,2026-05-26 23:00:00,2026-05-26 23:04:00,boa,1
16387,7,nivel_agua_percentagem,36.99,%,2026-05-26 23:00:00,2026-05-26 23:05:00,boa,1
16388,8,precipitacao_horaria,1.53,mm,2026-05-26 23:00:00,2026-05-26 23:02:00,boa,1
16389,9,caudal_estimado,37.34,m3/s,2026-05-26 23:00:00,2026-05-26 23:03:00,boa,1
16390,10,nivel_agua_percentagem,36.15,%,2026-05-26 23:00:00,2026-05-26 23:05:00,boa,1
16391,11,precipitacao_horaria,1.33,mm,2026-05-26 23:00:00,2026-05-26 23:00:00,boa,1
16392,12,caudal_estimado,27.87,m3/s,2026-05-26 23:00:00,2026-05-26 23:05:00,boa,1
16393,13,nivel_agua_percentagem,36.26,%,2026-05-26 23:00:00,2026-05-26 23:04:00,boa,1
16394,14,precipitacao_horaria,1.33,mm,2026-05-26 23:00:00,2026-05-26 23:01:00,suspeita,0
16395,15,caudal_estimado,39.33,m3/s,2026-05-26 23:00:00,2026-05-26 23:01:00,boa,1
16396,16,nivel_agua_percentagem,36.4,%,2026-05-26 23:00:00,2026-05-26 23:01:00,boa,1
16397,17,precipitacao_horaria,1.33,mm,2026-05-26 23:00:00,2026-05-26 23:00:00,boa,1
16398,18,caudal_estimado,40.21,m3/s,2026-05-26 23:00:00,2026-05-26 23:00:00,boa,1
16399,19,nivel_agua_percentagem,30.13,%,2026-05-26 23:00:00,2026-05-26 23:02:00,boa,1
16400,20,precipitacao_horaria,0,mm,2026-05-26 23:00:00,2026-05-26 23:00:00,boa,1
16401,21,caudal_estimado,34.34,m3/s,2026-05-26 23:00:00,2026-05-26 23:02:00,boa,1
16402,22,nivel_agua_percentagem,41.31,%,2026-05-26 23:00:00,2026-05-26 23:03:00,boa,1
16403,23,precipitacao_horaria,0,mm,2026-05-26 23:00:00,2026-05-26 23:00:00,boa,1
16404,24,caudal_estimado,46.08,m3/s,2026-05-26 23:00:00,2026-05-26 23:00:00,boa,1
16405,25,nivel_agua_percentagem,31.8,%,2026-05-26 23:00:00,2026-05-26 23:00:00,boa,1
16406,26,precipitacao_horaria,0,mm,2026-05-26 23:00:00,2026-05-26 23:03:00,boa,1
16407,27,caudal_estimado,40.67,m3/s,2026-05-26 23:00:00,2026-05-26 23:01:00,boa,1
16408,28,nivel_agua_percentagem,49.16,%,2026-05-26 23:00:00,2026-05-26 23:01:00,boa,1
16409,29,precipitacao_horaria,26.9,mm,2026-05-26 23:00:00,2026-05-26 23:05:00,boa,1
16410,30,caudal_estimado,59.61,m3/s,2026-05-26 23:00:00,2026-05-26 23:04:00,boa,1
16411,31,nivel_agua_percentagem,51.45,%,2026-05-26 23:00:00,2026-05-26 23:00:00,boa,1
16412,32,precipitacao_horaria,26.9,mm,2026-05-26 23:00:00,2026-05-26 23:01:00,boa,1
16413,33,caudal_estimado,68.47,m3/s,2026-05-26 23:00:00,2026-05-26 23:05:00,boa,1
16414,34,nivel_agua_percentagem,53.92,%,2026-05-26 23:00:00,2026-05-26 23:03:00,boa,1
16415,35,precipitacao_horaria,26.9,mm,2026-05-26 23:00:00,2026-05-26 23:05:00,boa,1
16416,36,caudal_estimado,48.29,m3/s,2026-05-26 23:00:00,2026-05-26 23:00:00,boa,1
16417,1,nivel_agua_percentagem,39.62,%,2026-05-27 00:00:00,2026-05-27 00:00:00,boa,1
16418,2,precipitacao_horaria,2.35,mm,2026-05-27 00:00:00,2026-05-27 00:00:00,boa,1
16419,3,caudal_estimado,43.88,m3/s,2026-05-27 00:00:00,2026-05-27 00:02:00,boa,1
16420,4,nivel_agua_percentagem,42.99,%,2026-05-27 00:00:00,2026-05-27 00:01:00,boa,1
16421,5,precipitacao_horaria,2.35,mm,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16422,6,caudal_estimado,56.57,m3/s,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16423,7,nivel_agua_percentagem,36.7,%,2026-05-27 00:00:00,2026-05-27 00:04:00,boa,1
16424,8,precipitacao_horaria,2.35,mm,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16425,9,caudal_estimado,31.38,m3/s,2026-05-27 00:00:00,2026-05-27 00:05:00,boa,1
16426,10,nivel_agua_percentagem,27.99,%,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16427,11,precipitacao_horaria,0,mm,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16428,12,caudal_estimado,32.27,m3/s,2026-05-27 00:00:00,2026-05-27 00:02:00,boa,1
16429,13,nivel_agua_percentagem,40.69,%,2026-05-27 00:00:00,2026-05-27 00:00:00,boa,1
16430,14,precipitacao_horaria,0,mm,2026-05-27 00:00:00,2026-05-27 00:00:00,boa,1
16431,15,caudal_estimado,36.1,m3/s,2026-05-27 00:00:00,2026-05-27 00:02:00,suspeita,0
16432,16,nivel_agua_percentagem,34.99,%,2026-05-27 00:00:00,2026-05-27 00:00:00,boa,1
16433,17,precipitacao_horaria,0,mm,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16434,18,caudal_estimado,41.75,m3/s,2026-05-27 00:00:00,2026-05-27 00:02:00,suspeita,0
16435,19,nivel_agua_percentagem,30.56,%,2026-05-27 00:00:00,2026-05-27 00:01:00,boa,1
16436,20,precipitacao_horaria,1.4,mm,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16437,21,caudal_estimado,21.79,m3/s,2026-05-27 00:00:00,2026-05-27 00:01:00,boa,1
16438,22,nivel_agua_percentagem,31.67,%,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16439,23,precipitacao_horaria,1.4,mm,2026-05-27 00:00:00,2026-05-27 00:00:00,boa,1
16440,24,caudal_estimado,30.87,m3/s,2026-05-27 00:00:00,2026-05-27 00:04:00,boa,1
16441,25,nivel_agua_percentagem,29.26,%,2026-05-27 00:00:00,2026-05-27 00:02:00,boa,1
16442,26,precipitacao_horaria,1.4,mm,2026-05-27 00:00:00,2026-05-27 00:02:00,boa,1
16443,27,caudal_estimado,33.62,m3/s,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16444,28,nivel_agua_percentagem,43.44,%,2026-05-27 00:00:00,2026-05-27 00:01:00,boa,1
16445,29,precipitacao_horaria,0,mm,2026-05-27 00:00:00,2026-05-27 00:01:00,boa,1
16446,30,caudal_estimado,41.74,m3/s,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16447,31,nivel_agua_percentagem,45.59,%,2026-05-27 00:00:00,2026-05-27 00:05:00,boa,1
16448,32,precipitacao_horaria,0,mm,2026-05-27 00:00:00,2026-05-27 00:02:00,boa,1
16449,33,caudal_estimado,36.81,m3/s,2026-05-27 00:00:00,2026-05-27 00:04:00,boa,1
16450,34,nivel_agua_percentagem,57.74,%,2026-05-27 00:00:00,2026-05-27 00:00:00,boa,1
16451,35,precipitacao_horaria,0,mm,2026-05-27 00:00:00,2026-05-27 00:03:00,boa,1
16452,36,caudal_estimado,57.1,m3/s,2026-05-27 00:00:00,2026-05-27 00:02:00,boa,1
16453,1,nivel_agua_percentagem,40.36,%,2026-05-27 01:00:00,2026-05-27 01:02:00,boa,1
16454,2,precipitacao_horaria,0.88,mm,2026-05-27 01:00:00,2026-05-27 01:01:00,boa,1
16455,3,caudal_estimado,52.8,m3/s,2026-05-27 01:00:00,2026-05-27 01:05:00,boa,1
16456,4,nivel_agua_percentagem,44.98,%,2026-05-27 01:00:00,2026-05-27 01:04:00,boa,1
16457,5,precipitacao_horaria,0.88,mm,2026-05-27 01:00:00,2026-05-27 01:02:00,boa,1
16458,6,caudal_estimado,32.84,m3/s,2026-05-27 01:00:00,2026-05-27 01:01:00,boa,1
16459,7,nivel_agua_percentagem,39.86,%,2026-05-27 01:00:00,2026-05-27 01:00:00,boa,1
16460,8,precipitacao_horaria,0.88,mm,2026-05-27 01:00:00,2026-05-27 01:05:00,boa,1
16461,9,caudal_estimado,25.28,m3/s,2026-05-27 01:00:00,2026-05-27 01:03:00,boa,1
16462,10,nivel_agua_percentagem,65.74,%,2026-05-27 01:00:00,2026-05-27 01:01:00,boa,1
16463,11,precipitacao_horaria,40.15,mm,2026-05-27 01:00:00,2026-05-27 01:03:00,boa,1
16464,12,caudal_estimado,78.65,m3/s,2026-05-27 01:00:00,2026-05-27 01:03:00,boa,1
16465,13,nivel_agua_percentagem,64.08,%,2026-05-27 01:00:00,2026-05-27 01:04:00,boa,1
