idalerta,idplano_acao,estado,responsavel,data_inicio,data_conclusao,observacoes
1065,6,concluido,Operador Municipal,2026-05-23 20:28:00,2026-05-23 22:51:00,
1066,3,concluido,Operador Municipal,2026-05-23 20:19:00,2026-05-23 21:15:00,
1066,5,em_execucao,Operador Municipal,2026-05-23 20:20:00,,
1066,6,concluido,Operador Municipal,2026-05-23 20:27:00,2026-05-23 23:18:00,
1067,1,concluido,Operador Municipal,2026-05-23 20:12:00,2026-05-23 21:40:00,
1067,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1067,4,concluido,Operador Municipal,2026-05-23 20:14:00,2026-05-23 22:05:00,
1068,3,concluido,Operador Municipal,2026-05-23 21:09:00,2026-05-23 23:55:00,
1068,5,concluido,Operador Municipal,2026-05-23 21:06:00,2026-05-23 21:54:00,
1068,6,concluido,Operador Municipal,2026-05-23 21:14:00,2026-05-23 22:45:00,
1069,3,em_execucao,Operador Municipal,2026-05-23 21:06:00,,
1069,5,em_execucao,Operador Municipal,2026-05-23 21:06:00,,
1069,6,concluido,Operador Municipal,2026-05-23 21:28:00,2026-05-23 22:37:00,
1070,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1070,5,concluido,Operador Municipal,2026-05-23 21:22:00,2026-05-23 22:01:00,
1070,6,concluido,Operador Municipal,2026-05-23 21:30:00,2026-05-23 23:26:00,
1071,1,em_execucao,Operador Municipal,2026-05-23 22:18:00,,
1071,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1071,4,em_execucao,Operador Municipal,2026-05-23 22:28:00,,
1072,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
1072,6,concluido,Operador Municipal,2026-05-23 22:26:00,2026-05-24 00:45:00,
1072,7,concluido,Operador Municipal,2026-05-23 22:29:00,2026-05-24 00:52:00,
1072,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
1073,1,concluido,Operador Municipal,2026-05-23 22:28:00,2026-05-23 23:10:00,
1073,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1073,4,concluido,Operador Municipal,2026-05-23 22:27:00,2026-05-24 00:06:00,
1074,5,em_execucao,Operador Municipal,2026-05-23 23:26:00,,
1074,6,em_execucao,Operador Municipal,2026-05-23 23:26:00,,
1074,7,concluido,Operador Municipal,2026-05-23 23:18:00,2026-05-24 01:35:00,
1074,8,concluido,Operador Municipal,2026-05-23 23:12:00,2026-05-24 00:49:00,
1075,5,em_execucao,Operador Municipal,2026-05-23 23:30:00,,
1075,6,em_execucao,Operador Municipal,2026-05-23 23:12:00,,
1075,7,pendente,Operador Municipal,,,Ação ainda não iniciada.
1075,8,em_execucao,Operador Municipal,2026-05-23 23:14:00,,
1076,3,concluido,Operador Municipal,2026-05-24 00:24:00,2026-05-24 01:13:00,
1076,5,em_execucao,Operador Municipal,2026-05-24 00:15:00,,
1076,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1077,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1077,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1077,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1078,5,em_execucao,Operador Municipal,2026-05-24 00:13:00,,
1078,6,em_execucao,Operador Municipal,2026-05-24 00:18:00,,
1078,7,concluido,Operador Municipal,2026-05-24 00:30:00,2026-05-24 02:07:00,
1078,8,em_execucao,Operador Municipal,2026-05-24 00:09:00,,
1079,3,concluido,Operador Municipal,2026-05-24 01:22:00,2026-05-24 04:21:00,
1079,5,concluido,Operador Municipal,2026-05-24 01:05:00,2026-05-24 02:25:00,
1079,6,concluido,Operador Municipal,2026-05-24 01:07:00,2026-05-24 02:28:00,
1080,3,concluido,Operador Municipal,2026-05-24 01:25:00,2026-05-24 03:07:00,
1080,5,em_execucao,Operador Municipal,2026-05-24 01:25:00,,
1080,6,em_execucao,Operador Municipal,2026-05-24 01:27:00,,
1081,5,em_execucao,Operador Municipal,2026-05-24 02:17:00,,
1081,6,concluido,Operador Municipal,2026-05-24 02:05:00,2026-05-24 04:31:00,
1081,7,concluido,Operador Municipal,2026-05-24 02:23:00,2026-05-24 03:28:00,
1081,8,em_execucao,Operador Municipal,2026-05-24 02:20:00,,
1082,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1082,2,pendente,Operador Municipal,,,Ação ainda não iniciada.
1083,5,em_execucao,Operador Municipal,2026-05-24 02:22:00,,
1083,6,concluido,Operador Municipal,2026-05-24 02:16:00,2026-05-24 04:10:00,
1083,7,concluido,Operador Municipal,2026-05-24 02:27:00,2026-05-24 04:31:00,
1083,8,concluido,Operador Municipal,2026-05-24 02:15:00,2026-05-24 04:26:00,
1084,5,concluido,Operador Municipal,2026-05-24 03:24:00,2026-05-24 04:25:00,
1084,6,em_execucao,Operador Municipal,2026-05-24 03:12:00,,
1084,7,pendente,Operador Municipal,,,Ação ainda não iniciada.
1084,8,em_execucao,Operador Municipal,2026-05-24 03:09:00,,
1085,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
1085,6,em_execucao,Operador Municipal,2026-05-24 03:14:00,,
1085,7,concluido,Operador Municipal,2026-05-24 03:09:00,2026-05-24 04:50:00,
1085,8,em_execucao,Operador Municipal,2026-05-24 03:21:00,,
1086,5,concluido,Operador Municipal,2026-05-24 04:09:00,2026-05-24 06:03:00,
1086,6,em_execucao,Operador Municipal,2026-05-24 04:08:00,,
1086,7,concluido,Operador Municipal,2026-05-24 04:28:00,2026-05-24 06:02:00,
1086,8,concluido,Operador Municipal,2026-05-24 04:26:00,2026-05-24 07:22:00,
1087,5,concluido,Operador Municipal,2026-05-24 04:22:00,2026-05-24 06:58:00,
1087,6,em_execucao,Operador Municipal,2026-05-24 04:25:00,,
1087,7,em_execucao,Operador Municipal,2026-05-24 04:22:00,,
1087,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
1088,5,concluido,Operador Municipal,2026-05-24 05:06:00,2026-05-24 06:25:00,
1088,6,em_execucao,Operador Municipal,2026-05-24 05:21:00,,
1088,7,em_execucao,Operador Municipal,2026-05-24 05:27:00,,
1088,8,em_execucao,Operador Municipal,2026-05-24 05:05:00,,
1089,5,concluido,Operador Municipal,2026-05-24 05:14:00,2026-05-24 08:08:00,
1089,6,em_execucao,Operador Municipal,2026-05-24 05:05:00,,
1089,7,concluido,Operador Municipal,2026-05-24 05:21:00,2026-05-24 05:55:00,
1089,8,concluido,Operador Municipal,2026-05-24 05:29:00,2026-05-24 07:46:00,
1090,3,em_execucao,Operador Municipal,2026-05-24 05:29:00,,
1090,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
1090,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1091,5,em_execucao,Operador Municipal,2026-05-24 06:06:00,,
1091,6,concluido,Operador Municipal,2026-05-24 06:06:00,2026-05-24 08:13:00,
1091,7,concluido,Operador Municipal,2026-05-24 06:18:00,2026-05-24 08:46:00,
1091,8,em_execucao,Operador Municipal,2026-05-24 06:28:00,,
1092,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1092,5,em_execucao,Operador Municipal,2026-05-24 06:21:00,,
1092,6,concluido,Operador Municipal,2026-05-24 06:06:00,2026-05-24 08:07:00,
1093,3,concluido,Operador Municipal,2026-05-24 06:18:00,2026-05-24 07:16:00,
1093,5,em_execucao,Operador Municipal,2026-05-24 06:14:00,,
1093,6,em_execucao,Operador Municipal,2026-05-24 06:23:00,,
1094,3,concluido,Operador Municipal,2026-05-24 07:30:00,2026-05-24 09:33:00,
1094,5,concluido,Operador Municipal,2026-05-24 07:30:00,2026-05-24 09:16:00,
1094,6,concluido,Operador Municipal,2026-05-24 07:11:00,2026-05-24 08:49:00,
1095,5,concluido,Operador Municipal,2026-05-24 07:11:00,2026-05-24 09:54:00,
1095,6,concluido,Operador Municipal,2026-05-24 07:16:00,2026-05-24 08:02:00,
1095,7,concluido,Operador Municipal,2026-05-24 07:12:00,2026-05-24 09:36:00,
1095,8,em_execucao,Operador Municipal,2026-05-24 07:26:00,,
1096,3,em_execucao,Operador Municipal,2026-05-24 07:05:00,,
1096,5,concluido,Operador Municipal,2026-05-24 07:24:00,2026-05-24 09:42:00,
1096,6,concluido,Operador Municipal,2026-05-24 07:18:00,2026-05-24 08:33:00,
1097,5,em_execucao,Operador Municipal,2026-05-24 07:24:00,,
1097,6,concluido,Operador Municipal,2026-05-24 07:27:00,2026-05-24 08:21:00,
1097,7,concluido,Operador Municipal,2026-05-24 07:11:00,2026-05-24 09:06:00,
1097,8,em_execucao,Operador Municipal,2026-05-24 07:07:00,,
1098,3,em_execucao,Operador Municipal,2026-05-24 08:17:00,,
1098,5,em_execucao,Operador Municipal,2026-05-24 08:24:00,,
1098,6,em_execucao,Operador Municipal,2026-05-24 08:20:00,,
1099,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1099,5,concluido,Operador Municipal,2026-05-24 08:09:00,2026-05-24 09:26:00,
1099,6,concluido,Operador Municipal,2026-05-24 08:06:00,2026-05-24 10:26:00,
1100,3,em_execucao,Operador Municipal,2026-05-24 08:25:00,,
1100,5,concluido,Operador Municipal,2026-05-24 08:12:00,2026-05-24 10:49:00,
1100,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1101,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1101,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1101,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1102,1,concluido,Operador Municipal,2026-05-24 09:28:00,2026-05-24 12:22:00,
1102,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1102,4,em_execucao,Operador Municipal,2026-05-24 09:16:00,,
1103,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1103,2,pendente,Operador Municipal,,,Ação ainda não iniciada.
1104,1,concluido,Operador Municipal,2026-05-24 10:23:00,2026-05-24 11:37:00,
1104,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1104,4,em_execucao,Operador Municipal,2026-05-24 10:27:00,,
1105,5,em_execucao,Operador Municipal,2026-05-24 10:17:00,,
1105,6,concluido,Operador Municipal,2026-05-24 10:09:00,2026-05-24 11:17:00,
1105,7,em_execucao,Operador Municipal,2026-05-24 10:21:00,,
1105,8,em_execucao,Operador Municipal,2026-05-24 10:08:00,,
1106,1,em_execucao,Operador Municipal,2026-05-24 11:22:00,,
1106,3,em_execucao,Operador Municipal,2026-05-24 11:24:00,,
1106,4,concluido,Operador Municipal,2026-05-24 11:11:00,2026-05-24 12:50:00,
1107,3,concluido,Operador Municipal,2026-05-24 11:24:00,2026-05-24 13:02:00,
1107,5,concluido,Operador Municipal,2026-05-24 11:15:00,2026-05-24 11:58:00,
1107,6,concluido,Operador Municipal,2026-05-24 11:17:00,2026-05-24 12:50:00,
1108,5,concluido,Operador Municipal,2026-05-24 12:21:00,2026-05-24 14:29:00,
1108,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1108,7,concluido,Operador Municipal,2026-05-24 12:12:00,2026-05-24 14:12:00,
1108,8,concluido,Operador Municipal,2026-05-24 12:21:00,2026-05-24 13:56:00,
1109,1,concluido,Operador Municipal,2026-05-24 13:11:00,2026-05-24 15:28:00,
1109,3,concluido,Operador Municipal,2026-05-24 13:29:00,2026-05-24 14:18:00,
1109,4,concluido,Operador Municipal,2026-05-24 13:18:00,2026-05-24 15:06:00,
1110,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1110,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1110,4,concluido,Operador Municipal,2026-05-24 13:05:00,2026-05-24 13:51:00,
1111,3,em_execucao,Operador Municipal,2026-05-24 13:15:00,,
1111,5,em_execucao,Operador Municipal,2026-05-24 13:10:00,,
1111,6,em_execucao,Operador Municipal,2026-05-24 13:24:00,,
1112,3,concluido,Operador Municipal,2026-05-24 14:16:00,2026-05-24 15:57:00,
1112,5,concluido,Operador Municipal,2026-05-24 14:17:00,2026-05-24 16:19:00,
1112,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1113,3,em_execucao,Operador Municipal,2026-05-24 14:19:00,,
1113,5,em_execucao,Operador Municipal,2026-05-24 14:09:00,,
1113,6,em_execucao,Operador Municipal,2026-05-24 14:14:00,,
1114,3,em_execucao,Operador Municipal,2026-05-24 15:25:00,,
1114,5,em_execucao,Operador Municipal,2026-05-24 15:19:00,,
1114,6,em_execucao,Operador Municipal,2026-05-24 15:17:00,,
1115,1,em_execucao,Operador Municipal,2026-05-24 15:30:00,,
1115,2,pendente,Operador Municipal,,,Ação ainda não iniciada.
1116,1,em_execucao,Operador Municipal,2026-05-24 15:10:00,,
1116,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1116,4,em_execucao,Operador Municipal,2026-05-24 15:15:00,,
1117,5,concluido,Operador Municipal,2026-05-24 15:08:00,2026-05-24 17:23:00,
1117,6,em_execucao,Operador Municipal,2026-05-24 15:11:00,,
1117,7,em_execucao,Operador Municipal,2026-05-24 15:14:00,,
1117,8,em_execucao,Operador Municipal,2026-05-24 15:12:00,,
1118,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1118,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1118,4,concluido,Operador Municipal,2026-05-24 16:10:00,2026-05-24 17:37:00,
1119,3,em_execucao,Operador Municipal,2026-05-24 16:17:00,,
1119,5,concluido,Operador Municipal,2026-05-24 16:26:00,2026-05-24 18:40:00,
1119,6,concluido,Operador Municipal,2026-05-24 16:15:00,2026-05-24 18:00:00,
1120,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1120,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1120,4,em_execucao,Operador Municipal,2026-05-24 17:12:00,,
1121,3,em_execucao,Operador Municipal,2026-05-24 17:13:00,,
1121,5,em_execucao,Operador Municipal,2026-05-24 17:24:00,,
1121,6,em_execucao,Operador Municipal,2026-05-24 17:26:00,,
1122,1,concluido,Operador Municipal,2026-05-24 18:17:00,2026-05-24 19:31:00,
1122,3,concluido,Operador Municipal,2026-05-24 18:11:00,2026-05-24 20:02:00,
1122,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1123,3,concluido,Operador Municipal,2026-05-24 18:05:00,2026-05-24 18:59:00,
1123,5,em_execucao,Operador Municipal,2026-05-24 18:20:00,,
1123,6,em_execucao,Operador Municipal,2026-05-24 18:19:00,,
1124,1,em_execucao,Operador Municipal,2026-05-24 19:30:00,,
1124,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1124,4,em_execucao,Operador Municipal,2026-05-24 19:12:00,,
1125,3,concluido,Operador Municipal,2026-05-24 19:11:00,2026-05-24 20:27:00,
1125,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
1125,6,concluido,Operador Municipal,2026-05-24 19:06:00,2026-05-24 20:50:00,
1126,1,concluido,Operador Municipal,2026-05-24 19:15:00,2026-05-24 21:03:00,
1126,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1126,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1127,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1127,2,concluido,Operador Municipal,2026-05-24 20:05:00,2026-05-24 22:41:00,
1128,3,em_execucao,Operador Municipal,2026-05-24 20:28:00,,
1128,5,em_execucao,Operador Municipal,2026-05-24 20:18:00,,
1128,6,em_execucao,Operador Municipal,2026-05-24 20:26:00,,
1129,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1129,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1129,4,concluido,Operador Municipal,2026-05-24 20:17:00,2026-05-24 22:04:00,
1130,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1130,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1130,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1131,3,em_execucao,Operador Municipal,2026-05-24 22:13:00,,
1131,5,em_execucao,Operador Municipal,2026-05-24 22:11:00,,
1131,6,concluido,Operador Municipal,2026-05-24 22:22:00,2026-05-24 23:58:00,
1132,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1132,3,em_execucao,Operador Municipal,2026-05-24 23:18:00,,
1132,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1133,3,concluido,Operador Municipal,2026-05-25 00:22:00,2026-05-25 02:49:00,
1133,5,concluido,Operador Municipal,2026-05-25 00:30:00,2026-05-25 01:57:00,
1133,6,em_execucao,Operador Municipal,2026-05-25 00:26:00,,
1134,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1134,3,concluido,Operador Municipal,2026-05-25 01:24:00,2026-05-25 04:15:00,
1134,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1135,1,em_execucao,Operador Municipal,2026-05-25 01:09:00,,
1135,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1135,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1136,1,em_execucao,Operador Municipal,2026-05-25 02:21:00,,
1136,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1136,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1137,1,concluido,Operador Municipal,2026-05-25 02:08:00,2026-05-25 02:40:00,
1137,3,concluido,Operador Municipal,2026-05-25 02:15:00,2026-05-25 03:38:00,
1137,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1138,1,em_execucao,Operador Municipal,2026-05-25 02:19:00,,
1138,3,em_execucao,Operador Municipal,2026-05-25 02:07:00,,
1138,4,em_execucao,Operador Municipal,2026-05-25 02:23:00,,
1139,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1139,3,concluido,Operador Municipal,2026-05-25 02:23:00,2026-05-25 02:58:00,
1139,4,em_execucao,Operador Municipal,2026-05-25 02:10:00,,
1140,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1140,5,concluido,Operador Municipal,2026-05-25 03:28:00,2026-05-25 05:06:00,
1140,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1141,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1141,3,concluido,Operador Municipal,2026-05-25 03:23:00,2026-05-25 04:17:00,
1141,4,em_execucao,Operador Municipal,2026-05-25 03:20:00,,
1142,1,em_execucao,Operador Municipal,2026-05-25 03:25:00,,
1142,3,concluido,Operador Municipal,2026-05-25 03:06:00,2026-05-25 05:14:00,
1142,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1143,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1143,3,em_execucao,Operador Municipal,2026-05-25 04:20:00,,
1143,4,concluido,Operador Municipal,2026-05-25 04:23:00,2026-05-25 05:56:00,
1144,1,concluido,Operador Municipal,2026-05-25 04:20:00,2026-05-25 07:00:00,
1144,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1144,4,concluido,Operador Municipal,2026-05-25 04:22:00,2026-05-25 06:41:00,
1145,1,concluido,Operador Municipal,2026-05-25 05:18:00,2026-05-25 08:16:00,
1145,3,concluido,Operador Municipal,2026-05-25 05:29:00,2026-05-25 07:12:00,
1145,4,em_execucao,Operador Municipal,2026-05-25 05:06:00,,
1146,1,concluido,Operador Municipal,2026-05-25 05:10:00,2026-05-25 05:40:00,
1146,3,em_execucao,Operador Municipal,2026-05-25 05:30:00,,
1146,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1147,1,em_execucao,Operador Municipal,2026-05-25 06:22:00,,
1147,3,concluido,Operador Municipal,2026-05-25 06:20:00,2026-05-25 08:39:00,
1147,4,concluido,Operador Municipal,2026-05-25 06:15:00,2026-05-25 06:49:00,
1148,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1148,3,concluido,Operador Municipal,2026-05-25 06:28:00,2026-05-25 07:51:00,
1148,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1149,5,em_execucao,Operador Municipal,2026-05-25 06:10:00,,
1149,6,concluido,Operador Municipal,2026-05-25 06:14:00,2026-05-25 07:13:00,
1149,7,em_execucao,Operador Municipal,2026-05-25 06:25:00,,
1149,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
1150,5,concluido,Operador Municipal,2026-05-25 07:27:00,2026-05-25 09:06:00,
1150,6,em_execucao,Operador Municipal,2026-05-25 07:18:00,,
1150,7,em_execucao,Operador Municipal,2026-05-25 07:22:00,,
1150,8,concluido,Operador Municipal,2026-05-25 07:27:00,2026-05-25 09:35:00,
1151,5,em_execucao,Operador Municipal,2026-05-25 08:12:00,,
1151,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1151,7,em_execucao,Operador Municipal,2026-05-25 08:22:00,,
1151,8,em_execucao,Operador Municipal,2026-05-25 08:06:00,,
1152,5,concluido,Operador Municipal,2026-05-25 08:14:00,2026-05-25 10:19:00,
1152,6,em_execucao,Operador Municipal,2026-05-25 08:22:00,,
1152,7,pendente,Operador Municipal,,,Ação ainda não iniciada.
1152,8,em_execucao,Operador Municipal,2026-05-25 08:06:00,,
1153,5,concluido,Operador Municipal,2026-05-25 09:26:00,2026-05-25 11:23:00,
1153,6,em_execucao,Operador Municipal,2026-05-25 09:10:00,,
1153,7,pendente,Operador Municipal,,,Ação ainda não iniciada.
1153,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
1154,3,em_execucao,Operador Municipal,2026-05-25 09:12:00,,
1154,5,em_execucao,Operador Municipal,2026-05-25 09:26:00,,
1154,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1155,3,concluido,Operador Municipal,2026-05-25 10:20:00,2026-05-25 12:14:00,
1155,5,concluido,Operador Municipal,2026-05-25 10:07:00,2026-05-25 12:59:00,
1155,6,concluido,Operador Municipal,2026-05-25 10:09:00,2026-05-25 11:30:00,
