idprevisao,idarea_risco,fonte,data_emissao,data_inicio_previsao,data_fim_previsao,horizonte_horas,precipitacao_prevista_mm,confianca
1721,1,IPMA_simulado,2026-05-25 22:00:00,2026-05-25 22:00:00,2026-05-25 23:00:00,1,29.77,0.659
1722,2,IPMA_simulado,2026-05-25 22:00:00,2026-05-25 22:00:00,2026-05-25 23:00:00,1,7.55,0.757
1723,3,IPMA_simulado,2026-05-25 22:00:00,2026-05-25 22:00:00,2026-05-25 23:00:00,1,0,0.849
1724,4,IPMA_simulado,2026-05-25 22:00:00,2026-05-25 22:00:00,2026-05-25 23:00:00,1,9.96,0.843
1725,1,IPMA_simulado,2026-05-25 23:00:00,2026-05-25 23:00:00,2026-05-26 00:00:00,1,0,0.944
1726,2,IPMA_simulado,2026-05-25 23:00:00,2026-05-25 23:00:00,2026-05-26 00:00:00,1,18.7,0.825
1727,3,IPMA_simulado,2026-05-25 23:00:00,2026-05-25 23:00:00,2026-05-26 00:00:00,1,5.59,0.703
1728,4,IPMA_simulado,2026-05-25 23:00:00,2026-05-25 23:00:00,2026-05-26 00:00:00,1,7.53,0.834
1729,1,IPMA_simulado,2026-05-26 00:00:00,2026-05-26 00:00:00,2026-05-26 01:00:00,1,11.45,0.835
1730,2,IPMA_simulado,2026-05-26 00:00:00,2026-05-26 00:00:00,2026-05-26 01:00:00,1,5.64,0.767
1731,3,IPMA_simulado,2026-05-26 00:00:00,2026-05-26 00:00:00,2026-05-26 01:00:00,1,0.08,0.673
1732,4,IPMA_simulado,2026-05-26 00:00:00,2026-05-26 00:00:00,2026-05-26 01:00:00,1,0,0.902
1733,1,IPMA_simulado,2026-05-26 01:00:00,2026-05-26 01:00:00,2026-05-26 02:00:00,1,12.19,0.722
1734,2,IPMA_simulado,2026-05-26 01:00:00,2026-05-26 01:00:00,2026-05-26 02:00:00,1,70,0.916
1735,3,IPMA_simulado,2026-05-26 01:00:00,2026-05-26 01:00:00,2026-05-26 02:00:00,1,0,0.85
1736,4,IPMA_simulado,2026-05-26 01:00:00,2026-05-26 01:00:00,2026-05-26 02:00:00,1,13.14,0.69
1737,1,IPMA_simulado,2026-05-26 02:00:00,2026-05-26 02:00:00,2026-05-26 03:00:00,1,5.13,0.835
1738,2,IPMA_simulado,2026-05-26 02:00:00,2026-05-26 02:00:00,2026-05-26 03:00:00,1,2.89,0.753
1739,3,IPMA_simulado,2026-05-26 02:00:00,2026-05-26 02:00:00,2026-05-26 03:00:00,1,17.68,0.751
1740,4,IPMA_simulado,2026-05-26 02:00:00,2026-05-26 02:00:00,2026-05-26 03:00:00,1,11.7,0.666
1741,1,IPMA_simulado,2026-05-26 03:00:00,2026-05-26 03:00:00,2026-05-26 04:00:00,1,7.51,0.869
1742,2,IPMA_simulado,2026-05-26 03:00:00,2026-05-26 03:00:00,2026-05-26 04:00:00,1,0,0.752
1743,3,IPMA_simulado,2026-05-26 03:00:00,2026-05-26 03:00:00,2026-05-26 04:00:00,1,0,0.831
1744,4,IPMA_simulado,2026-05-26 03:00:00,2026-05-26 03:00:00,2026-05-26 04:00:00,1,0,0.816
1745,1,IPMA_simulado,2026-05-26 04:00:00,2026-05-26 04:00:00,2026-05-26 05:00:00,1,1.25,0.946
1746,2,IPMA_simulado,2026-05-26 04:00:00,2026-05-26 04:00:00,2026-05-26 05:00:00,1,16.34,0.836
1747,3,IPMA_simulado,2026-05-26 04:00:00,2026-05-26 04:00:00,2026-05-26 05:00:00,1,6.54,0.676
1748,4,IPMA_simulado,2026-05-26 04:00:00,2026-05-26 04:00:00,2026-05-26 05:00:00,1,0,0.802
1749,1,IPMA_simulado,2026-05-26 05:00:00,2026-05-26 05:00:00,2026-05-26 06:00:00,1,0,0.839
1750,2,IPMA_simulado,2026-05-26 05:00:00,2026-05-26 05:00:00,2026-05-26 06:00:00,1,0,0.651
1751,3,IPMA_simulado,2026-05-26 05:00:00,2026-05-26 05:00:00,2026-05-26 06:00:00,1,9.34,0.91
1752,4,IPMA_simulado,2026-05-26 05:00:00,2026-05-26 05:00:00,2026-05-26 06:00:00,1,18.13,0.813
1753,1,IPMA_simulado,2026-05-26 06:00:00,2026-05-26 06:00:00,2026-05-26 07:00:00,1,21.45,0.739
1754,2,IPMA_simulado,2026-05-26 06:00:00,2026-05-26 06:00:00,2026-05-26 07:00:00,1,0,0.899
1755,3,IPMA_simulado,2026-05-26 06:00:00,2026-05-26 06:00:00,2026-05-26 07:00:00,1,0,0.821
1756,4,IPMA_simulado,2026-05-26 06:00:00,2026-05-26 06:00:00,2026-05-26 07:00:00,1,0,0.729
1757,1,IPMA_simulado,2026-05-26 07:00:00,2026-05-26 07:00:00,2026-05-26 08:00:00,1,1.26,0.769
1758,2,IPMA_simulado,2026-05-26 07:00:00,2026-05-26 07:00:00,2026-05-26 08:00:00,1,0,0.677
1759,3,IPMA_simulado,2026-05-26 07:00:00,2026-05-26 07:00:00,2026-05-26 08:00:00,1,10.03,0.765
1760,4,IPMA_simulado,2026-05-26 07:00:00,2026-05-26 07:00:00,2026-05-26 08:00:00,1,0,0.758
1761,1,IPMA_simulado,2026-05-26 08:00:00,2026-05-26 08:00:00,2026-05-26 09:00:00,1,0,0.692
1762,2,IPMA_simulado,2026-05-26 08:00:00,2026-05-26 08:00:00,2026-05-26 09:00:00,1,15.73,0.841
1763,3,IPMA_simulado,2026-05-26 08:00:00,2026-05-26 08:00:00,2026-05-26 09:00:00,1,4.96,0.766
1764,4,IPMA_simulado,2026-05-26 08:00:00,2026-05-26 08:00:00,2026-05-26 09:00:00,1,6.02,0.798
1765,1,IPMA_simulado,2026-05-26 09:00:00,2026-05-26 09:00:00,2026-05-26 10:00:00,1,0,0.682
1766,2,IPMA_simulado,2026-05-26 09:00:00,2026-05-26 09:00:00,2026-05-26 10:00:00,1,0,0.874
1767,3,IPMA_simulado,2026-05-26 09:00:00,2026-05-26 09:00:00,2026-05-26 10:00:00,1,9.51,0.695
1768,4,IPMA_simulado,2026-05-26 09:00:00,2026-05-26 09:00:00,2026-05-26 10:00:00,1,0,0.942
1769,1,IPMA_simulado,2026-05-26 10:00:00,2026-05-26 10:00:00,2026-05-26 11:00:00,1,0,0.7
1770,2,IPMA_simulado,2026-05-26 10:00:00,2026-05-26 10:00:00,2026-05-26 11:00:00,1,0,0.909
1771,3,IPMA_simulado,2026-05-26 10:00:00,2026-05-26 10:00:00,2026-05-26 11:00:00,1,0,0.917
1772,4,IPMA_simulado,2026-05-26 10:00:00,2026-05-26 10:00:00,2026-05-26 11:00:00,1,0,0.824
1773,1,IPMA_simulado,2026-05-26 11:00:00,2026-05-26 11:00:00,2026-05-26 12:00:00,1,0,0.804
1774,2,IPMA_simulado,2026-05-26 11:00:00,2026-05-26 11:00:00,2026-05-26 12:00:00,1,0,0.791
1775,3,IPMA_simulado,2026-05-26 11:00:00,2026-05-26 11:00:00,2026-05-26 12:00:00,1,0,0.916
1776,4,IPMA_simulado,2026-05-26 11:00:00,2026-05-26 11:00:00,2026-05-26 12:00:00,1,0,0.934
1777,1,IPMA_simulado,2026-05-26 12:00:00,2026-05-26 12:00:00,2026-05-26 13:00:00,1,3.73,0.898
1778,2,IPMA_simulado,2026-05-26 12:00:00,2026-05-26 12:00:00,2026-05-26 13:00:00,1,2.91,0.786
1779,3,IPMA_simulado,2026-05-26 12:00:00,2026-05-26 12:00:00,2026-05-26 13:00:00,1,4.01,0.707
1780,4,IPMA_simulado,2026-05-26 12:00:00,2026-05-26 12:00:00,2026-05-26 13:00:00,1,47.94,0.658
1781,1,IPMA_simulado,2026-05-26 13:00:00,2026-05-26 13:00:00,2026-05-26 14:00:00,1,0.73,0.722
1782,2,IPMA_simulado,2026-05-26 13:00:00,2026-05-26 13:00:00,2026-05-26 14:00:00,1,9.16,0.932
1783,3,IPMA_simulado,2026-05-26 13:00:00,2026-05-26 13:00:00,2026-05-26 14:00:00,1,13.6,0.886
1784,4,IPMA_simulado,2026-05-26 13:00:00,2026-05-26 13:00:00,2026-05-26 14:00:00,1,0,0.73
1785,1,IPMA_simulado,2026-05-26 14:00:00,2026-05-26 14:00:00,2026-05-26 15:00:00,1,1.29,0.836
1786,2,IPMA_simulado,2026-05-26 14:00:00,2026-05-26 14:00:00,2026-05-26 15:00:00,1,5.18,0.914
1787,3,IPMA_simulado,2026-05-26 14:00:00,2026-05-26 14:00:00,2026-05-26 15:00:00,1,14.12,0.852
1788,4,IPMA_simulado,2026-05-26 14:00:00,2026-05-26 14:00:00,2026-05-26 15:00:00,1,22.45,0.891
1789,1,IPMA_simulado,2026-05-26 15:00:00,2026-05-26 15:00:00,2026-05-26 16:00:00,1,37.77,0.661
1790,2,IPMA_simulado,2026-05-26 15:00:00,2026-05-26 15:00:00,2026-05-26 16:00:00,1,18.46,0.788
1791,3,IPMA_simulado,2026-05-26 15:00:00,2026-05-26 15:00:00,2026-05-26 16:00:00,1,0,0.856
1792,4,IPMA_simulado,2026-05-26 15:00:00,2026-05-26 15:00:00,2026-05-26 16:00:00,1,0,0.694
1793,1,IPMA_simulado,2026-05-26 16:00:00,2026-05-26 16:00:00,2026-05-26 17:00:00,1,15.6,0.852
1794,2,IPMA_simulado,2026-05-26 16:00:00,2026-05-26 16:00:00,2026-05-26 17:00:00,1,0,0.729
1795,3,IPMA_simulado,2026-05-26 16:00:00,2026-05-26 16:00:00,2026-05-26 17:00:00,1,10.95,0.665
1796,4,IPMA_simulado,2026-05-26 16:00:00,2026-05-26 16:00:00,2026-05-26 17:00:00,1,2.17,0.682
1797,1,IPMA_simulado,2026-05-26 17:00:00,2026-05-26 17:00:00,2026-05-26 18:00:00,1,11.53,0.659
1798,2,IPMA_simulado,2026-05-26 17:00:00,2026-05-26 17:00:00,2026-05-26 18:00:00,1,12.93,0.929
1799,3,IPMA_simulado,2026-05-26 17:00:00,2026-05-26 17:00:00,2026-05-26 18:00:00,1,2.47,0.742
1800,4,IPMA_simulado,2026-05-26 17:00:00,2026-05-26 17:00:00,2026-05-26 18:00:00,1,41.94,0.698
1801,1,IPMA_simulado,2026-05-26 18:00:00,2026-05-26 18:00:00,2026-05-26 19:00:00,1,10.29,0.917
1802,2,IPMA_simulado,2026-05-26 18:00:00,2026-05-26 18:00:00,2026-05-26 19:00:00,1,4.68,0.71
1803,3,IPMA_simulado,2026-05-26 18:00:00,2026-05-26 18:00:00,2026-05-26 19:00:00,1,19.3,0.734
1804,4,IPMA_simulado,2026-05-26 18:00:00,2026-05-26 18:00:00,2026-05-26 19:00:00,1,2.99,0.706
1805,1,IPMA_simulado,2026-05-26 19:00:00,2026-05-26 19:00:00,2026-05-26 20:00:00,1,5.05,0.674
1806,2,IPMA_simulado,2026-05-26 19:00:00,2026-05-26 19:00:00,2026-05-26 20:00:00,1,7.28,0.668
1807,3,IPMA_simulado,2026-05-26 19:00:00,2026-05-26 19:00:00,2026-05-26 20:00:00,1,13.43,0.79
1808,4,IPMA_simulado,2026-05-26 19:00:00,2026-05-26 19:00:00,2026-05-26 20:00:00,1,16.1,0.867
1809,1,IPMA_simulado,2026-05-26 20:00:00,2026-05-26 20:00:00,2026-05-26 21:00:00,1,5.31,0.794
1810,2,IPMA_simulado,2026-05-26 20:00:00,2026-05-26 20:00:00,2026-05-26 21:00:00,1,0.31,0.868
1811,3,IPMA_simulado,2026-05-26 20:00:00,2026-05-26 20:00:00,2026-05-26 21:00:00,1,0,0.907
1812,4,IPMA_simulado,2026-05-26 20:00:00,2026-05-26 20:00:00,2026-05-26 21:00:00,1,0,0.694
1813,1,IPMA_simulado,2026-05-26 21:00:00,2026-05-26 21:00:00,2026-05-26 22:00:00,1,14.5,0.708
1814,2,IPMA_simulado,2026-05-26 21:00:00,2026-05-26 21:00:00,2026-05-26 22:00:00,1,4.88,0.932
1815,3,IPMA_simulado,2026-05-26 21:00:00,2026-05-26 21:00:00,2026-05-26 22:00:00,1,2.21,0.946
1816,4,IPMA_simulado,2026-05-26 21:00:00,2026-05-26 21:00:00,2026-05-26 22:00:00,1,14.55,0.763
1817,1,IPMA_simulado,2026-05-26 22:00:00,2026-05-26 22:00:00,2026-05-26 23:00:00,1,2.19,0.896
1818,2,IPMA_simulado,2026-05-26 22:00:00,2026-05-26 22:00:00,2026-05-26 23:00:00,1,4.37,0.714
1819,3,IPMA_simulado,2026-05-26 22:00:00,2026-05-26 22:00:00,2026-05-26 23:00:00,1,0,0.792
1820,4,IPMA_simulado,2026-05-26 22:00:00,2026-05-26 22:00:00,2026-05-26 23:00:00,1,5.14,0.872
1821,1,IPMA_simulado,2026-05-26 23:00:00,2026-05-26 23:00:00,2026-05-27 00:00:00,1,12.25,0.699
1822,2,IPMA_simulado,2026-05-26 23:00:00,2026-05-26 23:00:00,2026-05-27 00:00:00,1,17.64,0.777
1823,3,IPMA_simulado,2026-05-26 23:00:00,2026-05-26 23:00:00,2026-05-27 00:00:00,1,0,0.724
1824,4,IPMA_simulado,2026-05-26 23:00:00,2026-05-26 23:00:00,2026-05-27 00:00:00,1,42.18,0.919
1825,1,IPMA_simulado,2026-05-27 00:00:00,2026-05-27 00:00:00,2026-05-27 01:00:00,1,0,0.761
1826,2,IPMA_simulado,2026-05-27 00:00:00,2026-05-27 00:00:00,2026-05-27 01:00:00,1,11.74,0.791
1827,3,IPMA_simulado,2026-05-27 00:00:00,2026-05-27 00:00:00,2026-05-27 01:00:00,1,0,0.706
1828,4,IPMA_simulado,2026-05-27 00:00:00,2026-05-27 00:00:00,2026-05-27 01:00:00,1,0,0.682
1829,1,IPMA_simulado,2026-05-27 01:00:00,2026-05-27 01:00:00,2026-05-27 02:00:00,1,0,0.838
1830,2,IPMA_simulado,2026-05-27 01:00:00,2026-05-27 01:00:00,2026-05-27 02:00:00,1,50.18,0.92
1831,3,IPMA_simulado,2026-05-27 01:00:00,2026-05-27 01:00:00,2026-05-27 02:00:00,1,20.73,0.684
1832,4,IPMA_simulado,2026-05-27 01:00:00,2026-05-27 01:00:00,2026-05-27 02:00:00,1,6.37,0.693
1833,1,IPMA_simulado,2026-05-27 02:00:00,2026-05-27 02:00:00,2026-05-27 03:00:00,1,3.47,0.754
1834,2,IPMA_simulado,2026-05-27 02:00:00,2026-05-27 02:00:00,2026-05-27 03:00:00,1,8.37,0.769
1835,3,IPMA_simulado,2026-05-27 02:00:00,2026-05-27 02:00:00,2026-05-27 03:00:00,1,8.77,0.81
1836,4,IPMA_simulado,2026-05-27 02:00:00,2026-05-27 02:00:00,2026-05-27 03:00:00,1,4.71,0.71
1837,1,IPMA_simulado,2026-05-27 03:00:00,2026-05-27 03:00:00,2026-05-27 04:00:00,1,17.04,0.774
1838,2,IPMA_simulado,2026-05-27 03:00:00,2026-05-27 03:00:00,2026-05-27 04:00:00,1,0,0.866
1839,3,IPMA_simulado,2026-05-27 03:00:00,2026-05-27 03:00:00,2026-05-27 04:00:00,1,0,0.768
1840,4,IPMA_simulado,2026-05-27 03:00:00,2026-05-27 03:00:00,2026-05-27 04:00:00,1,0,0.867
1841,1,IPMA_simulado,2026-05-27 04:00:00,2026-05-27 04:00:00,2026-05-27 05:00:00,1,0,0.785
1842,2,IPMA_simulado,2026-05-27 04:00:00,2026-05-27 04:00:00,2026-05-27 05:00:00,1,0,0.807
1843,3,IPMA_simulado,2026-05-27 04:00:00,2026-05-27 04:00:00,2026-05-27 05:00:00,1,17.72,0.918
1844,4,IPMA_simulado,2026-05-27 04:00:00,2026-05-27 04:00:00,2026-05-27 05:00:00,1,2.32,0.697
1845,1,IPMA_simulado,2026-05-27 05:00:00,2026-05-27 05:00:00,2026-05-27 06:00:00,1,0,0.93
1846,2,IPMA_simulado,2026-05-27 05:00:00,2026-05-27 05:00:00,2026-05-27 06:00:00,1,1.71,0.66
1847,3,IPMA_simulado,2026-05-27 05:00:00,2026-05-27 05:00:00,2026-05-27 06:00:00,1,18.54,0.777
1848,4,IPMA_simulado,2026-05-27 05:00:00,2026-05-27 05:00:00,2026-05-27 06:00:00,1,17.6,0.939
1849,1,IPMA_simulado,2026-05-27 06:00:00,2026-05-27 06:00:00,2026-05-27 07:00:00,1,25.33,0.67
1850,2,IPMA_simulado,2026-05-27 06:00:00,2026-05-27 06:00:00,2026-05-27 07:00:00,1,0,0.897
1851,3,IPMA_simulado,2026-05-27 06:00:00,2026-05-27 06:00:00,2026-05-27 07:00:00,1,7.41,0.856
1852,4,IPMA_simulado,2026-05-27 06:00:00,2026-05-27 06:00:00,2026-05-27 07:00:00,1,8.55,0.699
1853,1,IPMA_simulado,2026-05-27 07:00:00,2026-05-27 07:00:00,2026-05-27 08:00:00,1,11.78,0.785
1854,2,IPMA_simulado,2026-05-27 07:00:00,2026-05-27 07:00:00,2026-05-27 08:00:00,1,8.21,0.842
1855,3,IPMA_simulado,2026-05-27 07:00:00,2026-05-27 07:00:00,2026-05-27 08:00:00,1,0,0.791
1856,4,IPMA_simulado,2026-05-27 07:00:00,2026-05-27 07:00:00,2026-05-27 08:00:00,1,7.77,0.727
1857,1,IPMA_simulado,2026-05-27 08:00:00,2026-05-27 08:00:00,2026-05-27 09:00:00,1,0,0.788
1858,2,IPMA_simulado,2026-05-27 08:00:00,2026-05-27 08:00:00,2026-05-27 09:00:00,1,0,0.904
1859,3,IPMA_simulado,2026-05-27 08:00:00,2026-05-27 08:00:00,2026-05-27 09:00:00,1,6.03,0.935
1860,4,IPMA_simulado,2026-05-27 08:00:00,2026-05-27 08:00:00,2026-05-27 09:00:00,1,18.64,0.793
1861,1,IPMA_simulado,2026-05-27 09:00:00,2026-05-27 09:00:00,2026-05-27 10:00:00,1,8.57,0.732
1862,2,IPMA_simulado,2026-05-27 09:00:00,2026-05-27 09:00:00,2026-05-27 10:00:00,1,11.9,0.672
1863,3,IPMA_simulado,2026-05-27 09:00:00,2026-05-27 09:00:00,2026-05-27 10:00:00,1,13.7,0.749
1864,4,IPMA_simulado,2026-05-27 09:00:00,2026-05-27 09:00:00,2026-05-27 10:00:00,1,4.33,0.736
1865,1,IPMA_simulado,2026-05-27 10:00:00,2026-05-27 10:00:00,2026-05-27 11:00:00,1,8.15,0.673
1866,2,IPMA_simulado,2026-05-27 10:00:00,2026-05-27 10:00:00,2026-05-27 11:00:00,1,0,0.832
1867,3,IPMA_simulado,2026-05-27 10:00:00,2026-05-27 10:00:00,2026-05-27 11:00:00,1,20.35,0.699
1868,4,IPMA_simulado,2026-05-27 10:00:00,2026-05-27 10:00:00,2026-05-27 11:00:00,1,0,0.822
1869,1,IPMA_simulado,2026-05-27 11:00:00,2026-05-27 11:00:00,2026-05-27 12:00:00,1,9.36,0.842
1870,2,IPMA_simulado,2026-05-27 11:00:00,2026-05-27 11:00:00,2026-05-27 12:00:00,1,10.41,0.672
1871,3,IPMA_simulado,2026-05-27 11:00:00,2026-05-27 11:00:00,2026-05-27 12:00:00,1,1.27,0.74
1872,4,IPMA_simulado,2026-05-27 11:00:00,2026-05-27 11:00:00,2026-05-27 12:00:00,1,12.96,0.83
1873,1,IPMA_simulado,2026-05-27 12:00:00,2026-05-27 12:00:00,2026-05-27 13:00:00,1,7.56,0.904
1874,2,IPMA_simulado,2026-05-27 12:00:00,2026-05-27 12:00:00,2026-05-27 13:00:00,1,0,0.929
1875,3,IPMA_simulado,2026-05-27 12:00:00,2026-05-27 12:00:00,2026-05-27 13:00:00,1,4.45,0.833
1876,4,IPMA_simulado,2026-05-27 12:00:00,2026-05-27 12:00:00,2026-05-27 13:00:00,1,19.67,0.934
1877,1,IPMA_simulado,2026-05-27 13:00:00,2026-05-27 13:00:00,2026-05-27 14:00:00,1,15.74,0.759
1878,2,IPMA_simulado,2026-05-27 13:00:00,2026-05-27 13:00:00,2026-05-27 14:00:00,1,8.35,0.662
1879,3,IPMA_simulado,2026-05-27 13:00:00,2026-05-27 13:00:00,2026-05-27 14:00:00,1,0,0.695
1880,4,IPMA_simulado,2026-05-27 13:00:00,2026-05-27 13:00:00,2026-05-27 14:00:00,1,0,0.844
1881,1,IPMA_simulado,2026-05-27 14:00:00,2026-05-27 14:00:00,2026-05-27 15:00:00,1,17.36,0.889
1882,2,IPMA_simulado,2026-05-27 14:00:00,2026-05-27 14:00:00,2026-05-27 15:00:00,1,14.04,0.746
1883,3,IPMA_simulado,2026-05-27 14:00:00,2026-05-27 14:00:00,2026-05-27 15:00:00,1,13.38,0.93
1884,4,IPMA_simulado,2026-05-27 14:00:00,2026-05-27 14:00:00,2026-05-27 15:00:00,1,15.66,0.889
1885,1,IPMA_simulado,2026-05-27 15:00:00,2026-05-27 15:00:00,2026-05-27 16:00:00,1,5.96,0.762
1886,2,IPMA_simulado,2026-05-27 15:00:00,2026-05-27 15:00:00,2026-05-27 16:00:00,1,0,0.721
1887,3,IPMA_simulado,2026-05-27 15:00:00,2026-05-27 15:00:00,2026-05-27 16:00:00,1,10.17,0.846
1888,4,IPMA_simulado,2026-05-27 15:00:00,2026-05-27 15:00:00,2026-05-27 16:00:00,1,0,0.774
1889,1,IPMA_simulado,2026-05-27 16:00:00,2026-05-27 16:00:00,2026-05-27 17:00:00,1,6.83,0.667
1890,2,IPMA_simulado,2026-05-27 16:00:00,2026-05-27 16:00:00,2026-05-27 17:00:00,1,3.54,0.927
1891,3,IPMA_simulado,2026-05-27 16:00:00,2026-05-27 16:00:00,2026-05-27 17:00:00,1,10.91,0.898
1892,4,IPMA_simulado,2026-05-27 16:00:00,2026-05-27 16:00:00,2026-05-27 17:00:00,1,19.34,0.917
1893,1,IPMA_simulado,2026-05-27 17:00:00,2026-05-27 17:00:00,2026-05-27 18:00:00,1,16.5,0.818
1894,2,IPMA_simulado,2026-05-27 17:00:00,2026-05-27 17:00:00,2026-05-27 18:00:00,1,12.25,0.929
1895,3,IPMA_simulado,2026-05-27 17:00:00,2026-05-27 17:00:00,2026-05-27 18:00:00,1,3.06,0.911
1896,4,IPMA_simulado,2026-05-27 17:00:00,2026-05-27 17:00:00,2026-05-27 18:00:00,1,22.65,0.72
1897,1,IPMA_simulado,2026-05-27 18:00:00,2026-05-27 18:00:00,2026-05-27 19:00:00,1,6.63,0.758
1898,2,IPMA_simulado,2026-05-27 18:00:00,2026-05-27 18:00:00,2026-05-27 19:00:00,1,0,0.684
1899,3,IPMA_simulado,2026-05-27 18:00:00,2026-05-27 18:00:00,2026-05-27 19:00:00,1,0,0.798
1900,4,IPMA_simulado,2026-05-27 18:00:00,2026-05-27 18:00:00,2026-05-27 19:00:00,1,15.58,0.707
1901,1,IPMA_simulado,2026-05-27 19:00:00,2026-05-27 19:00:00,2026-05-27 20:00:00,1,0,0.948
1902,2,IPMA_simulado,2026-05-27 19:00:00,2026-05-27 19:00:00,2026-05-27 20:00:00,1,5.58,0.83
1903,3,IPMA_simulado,2026-05-27 19:00:00,2026-05-27 19:00:00,2026-05-27 20:00:00,1,0,0.853
1904,4,IPMA_simulado,2026-05-27 19:00:00,2026-05-27 19:00:00,2026-05-27 20:00:00,1,18.94,0.919
1905,1,IPMA_simulado,2026-05-27 20:00:00,2026-05-27 20:00:00,2026-05-27 21:00:00,1,11.76,0.815
1906,2,IPMA_simulado,2026-05-27 20:00:00,2026-05-27 20:00:00,2026-05-27 21:00:00,1,37.62,0.942
1907,3,IPMA_simulado,2026-05-27 20:00:00,2026-05-27 20:00:00,2026-05-27 21:00:00,1,0,0.944
1908,4,IPMA_simulado,2026-05-27 20:00:00,2026-05-27 20:00:00,2026-05-27 21:00:00,1,39.66,0.659
1909,1,IPMA_simulado,2026-05-27 21:00:00,2026-05-27 21:00:00,2026-05-27 22:00:00,1,0,0.867
1910,2,IPMA_simulado,2026-05-27 21:00:00,2026-05-27 21:00:00,2026-05-27 22:00:00,1,11.42,0.918
1911,3,IPMA_simulado,2026-05-27 21:00:00,2026-05-27 21:00:00,2026-05-27 22:00:00,1,0,0.708
1912,4,IPMA_simulado,2026-05-27 21:00:00,2026-05-27 21:00:00,2026-05-27 22:00:00,1,14.62,0.857
1913,1,IPMA_simulado,2026-05-27 22:00:00,2026-05-27 22:00:00,2026-05-27 23:00:00,1,12.9,0.712
1914,2,IPMA_simulado,2026-05-27 22:00:00,2026-05-27 22:00:00,2026-05-27 23:00:00,1,11.04,0.726
1915,3,IPMA_simulado,2026-05-27 22:00:00,2026-05-27 22:00:00,2026-05-27 23:00:00,1,11.64,0.755
1916,4,IPMA_simulado,2026-05-27 22:00:00,2026-05-27 22:00:00,2026-05-27 23:00:00,1,15.35,0.692
1917,1,IPMA_simulado,2026-05-27 23:00:00,2026-05-27 23:00:00,2026-05-28 00:00:00,1,20.95,0.713
1918,2,IPMA_simulado,2026-05-27 23:00:00,2026-05-27 23:00:00,2026-05-28 00:00:00,1,5.63,0.815
1919,3,IPMA_simulado,2026-05-27 23:00:00,2026-05-27 23:00:00,2026-05-28 00:00:00,1,2.67,0.664
1920,4,IPMA_simulado,2026-05-27 23:00:00,2026-05-27 23:00:00,2026-05-28 00:00:00,1,0,0.697
1921,1,IPMA_simulado,2026-05-28 00:00:00,2026-05-28 00:00:00,2026-05-28 01:00:00,1,14.52,0.767
1922,2,IPMA_simulado,2026-05-28 00:00:00,2026-05-28 00:00:00,2026-05-28 01:00:00,1,19.62,0.939
1923,3,IPMA_simulado,2026-05-28 00:00:00,2026-05-28 00:00:00,2026-05-28 01:00:00,1,41.95,0.822
1924,4,IPMA_simulado,2026-05-28 00:00:00,2026-05-28 00:00:00,2026-05-28 01:00:00,1,27.86,0.897
1925,1,IPMA_simulado,2026-05-28 01:00:00,2026-05-28 01:00:00,2026-05-28 02:00:00,1,26.38,0.751
1926,2,IPMA_simulado,2026-05-28 01:00:00,2026-05-28 01:00:00,2026-05-28 02:00:00,1,0,0.921
1927,3,IPMA_simulado,2026-05-28 01:00:00,2026-05-28 01:00:00,2026-05-28 02:00:00,1,63.76,0.845
1928,4,IPMA_simulado,2026-05-28 01:00:00,2026-05-28 01:00:00,2026-05-28 02:00:00,1,52.17,0.796
1929,1,IPMA_simulado,2026-05-28 02:00:00,2026-05-28 02:00:00,2026-05-28 03:00:00,1,18.79,0.938
1930,2,IPMA_simulado,2026-05-28 02:00:00,2026-05-28 02:00:00,2026-05-28 03:00:00,1,0,0.927
1931,3,IPMA_simulado,2026-05-28 02:00:00,2026-05-28 02:00:00,2026-05-28 03:00:00,1,0.73,0.909
1932,4,IPMA_simulado,2026-05-28 02:00:00,2026-05-28 02:00:00,2026-05-28 03:00:00,1,0,0.787
1933,1,IPMA_simulado,2026-05-28 03:00:00,2026-05-28 03:00:00,2026-05-28 04:00:00,1,12.51,0.848
1934,2,IPMA_simulado,2026-05-28 03:00:00,2026-05-28 03:00:00,2026-05-28 04:00:00,1,12.28,0.658
1935,3,IPMA_simulado,2026-05-28 03:00:00,2026-05-28 03:00:00,2026-05-28 04:00:00,1,21.9,0.703
1936,4,IPMA_simulado,2026-05-28 03:00:00,2026-05-28 03:00:00,2026-05-28 04:00:00,1,24.81,0.699
1937,1,IPMA_simulado,2026-05-28 04:00:00,2026-05-28 04:00:00,2026-05-28 05:00:00,1,9.7,0.812
1938,2,IPMA_simulado,2026-05-28 04:00:00,2026-05-28 04:00:00,2026-05-28 05:00:00,1,13.84,0.682
1939,3,IPMA_simulado,2026-05-28 04:00:00,2026-05-28 04:00:00,2026-05-28 05:00:00,1,0,0.717
1940,4,IPMA_simulado,2026-05-28 04:00:00,2026-05-28 04:00:00,2026-05-28 05:00:00,1,0,0.76
1941,1,IPMA_simulado,2026-05-28 05:00:00,2026-05-28 05:00:00,2026-05-28 06:00:00,1,0,0.683
1942,2,IPMA_simulado,2026-05-28 05:00:00,2026-05-28 05:00:00,2026-05-28 06:00:00,1,7.6,0.828
1943,3,IPMA_simulado,2026-05-28 05:00:00,2026-05-28 05:00:00,2026-05-28 06:00:00,1,0,0.794
